i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,25.276400,65.516428,0.000000
afluente_Embalse,Embalse,2,21.408488,55.490800,0.000000
afluente_Embalse,Embalse,3,20.238791,52.458947,0.000000
afluente_Embalse,Embalse,4,25.266508,65.490790,0.000000
afluente_Embalse,Embalse,5,180.413458,467.631682,0.000000
afluente_Embalse,Embalse,6,103.394909,267.999604,0.000000
afluente_Embalse,Embalse,7,77.478102,200.823241,0.000000
afluente_Embalse,Embalse,8,71.527172,185.398430,0.000000
afluente_Embalse,Embalse,9,63.955529,165.772731,0.000000
afluente_Embalse,Embalse,10,80.041335,207.467141,0.000000
afluente_Embalse,Embalse,11,72.232885,187.227638,0.000000
afluente_Embalse,Embalse,12,38.116038,98.796769,0.000000
afluente_Abanico,control_Abanico,1,4.204000,10.896768,0.000000
afluente_Abanico,control_Abanico,2,3.645500,9.449136,0.000000
afluente_Abanico,control_Abanico,3,3.073000,7.965216,0.000000
afluente_Abanico,control_Abanico,4,4.463000,11.568096,0.000000
afluente_Abanico,control_Abanico,5,10.133000,26.264736,0.000000
afluente_Abanico,control_Abanico,6,8.037500,20.833200,0.000000
afluente_Abanico,control_Abanico,7,6.744000,17.480448,0.000000
afluente_Abanico,control_Abanico,8,5.824000,15.095808,0.000000
afluente_Abanico,control_Abanico,9,4.287000,11.111904,0.000000
afluente_Abanico,control_Abanico,10,4.544000,11.778048,0.000000
afluente_Abanico,control_Abanico,11,4.180000,10.834560,0.000000
afluente_Abanico,control_Abanico,12,3.343000,8.665056,0.000000
afluente_Antuco,control_Antuco,1,14.476380,37.522777,0.000000
afluente_Antuco,control_Antuco,2,11.610620,30.094727,0.000000
afluente_Antuco,control_Antuco,3,8.975900,23.265533,0.000000
afluente_Antuco,control_Antuco,4,12.240300,31.726858,0.000000
afluente_Antuco,control_Antuco,5,130.505608,338.270536,0.000000
afluente_Antuco,control_Antuco,6,83.803018,217.217424,0.000000
afluente_Antuco,control_Antuco,7,69.848094,181.046260,0.000000
afluente_Antuco,control_Antuco,8,64.729552,167.778998,0.000000
afluente_Antuco,control_Antuco,9,56.882700,147.439958,0.000000
afluente_Antuco,control_Antuco,10,48.766000,126.401472,0.000000
afluente_Antuco,control_Antuco,11,39.957600,103.570099,0.000000
afluente_Antuco,control_Antuco,12,23.527180,60.982451,0.000000
afluente_Canecol,control_Canecol,1,3.747223,9.712803,0.000000
afluente_Canecol,control_Canecol,2,3.738181,9.689364,0.000000
afluente_Canecol,control_Canecol,3,3.456200,8.958471,0.000000
afluente_Canecol,control_Canecol,4,7.092984,18.385013,0.000000
afluente_Canecol,control_Canecol,5,60.281524,156.249711,0.000000
afluente_Canecol,control_Canecol,6,32.074210,83.136352,0.000000
afluente_Canecol,control_Canecol,7,30.611665,79.345435,0.000000
afluente_Canecol,control_Canecol,8,21.813754,56.541252,0.000000
afluente_Canecol,control_Canecol,9,17.792803,46.118945,0.000000
afluente_Canecol,control_Canecol,10,12.542182,32.509335,0.000000
afluente_Canecol,control_Canecol,11,8.838170,22.908537,0.000000
afluente_Canecol,control_Canecol,12,5.164622,13.386701,0.000000
afluente_Tucapel,control_Tucapel,1,18.353379,47.571958,0.000000
afluente_Tucapel,control_Tucapel,2,23.222173,60.191872,0.000000
afluente_Tucapel,control_Tucapel,3,20.805484,53.927813,0.000000
afluente_Tucapel,control_Tucapel,4,24.367689,63.161051,0.000000
afluente_Tucapel,control_Tucapel,5,114.627963,297.115679,0.000000
afluente_Tucapel,control_Tucapel,6,85.546815,221.737345,0.000000
afluente_Tucapel,control_Tucapel,7,76.887840,199.293280,0.000000
afluente_Tucapel,control_Tucapel,8,57.982462,150.290542,0.000000
afluente_Tucapel,control_Tucapel,9,44.950576,116.511893,0.000000
afluente_Tucapel,control_Tucapel,10,33.996779,88.119651,0.000000
afluente_Tucapel,control_Tucapel,11,23.769070,61.609430,0.000000
afluente_Tucapel,control_Tucapel,12,17.375043,45.036110,0.000000
afluente_Laja_I,control_Laja_I,1,12.130000,31.440960,0.000000
afluente_Laja_I,control_Laja_I,2,13.450000,34.862400,0.000000
afluente_Laja_I,control_Laja_I,3,15.020000,38.931840,0.000000
afluente_Laja_I,control_Laja_I,4,5.630000,14.592960,0.000000
afluente_Laja_I,control_Laja_I,5,172.620000,447.431040,0.000000
afluente_Laja_I,control_Laja_I,6,71.670000,185.768640,0.000000
afluente_Laja_I,control_Laja_I,7,38.840000,100.673280,0.000000
afluente_Laja_I,control_Laja_I,8,28.480000,73.820160,0.000000
afluente_Laja_I,control_Laja_I,9,34.270000,88.827840,0.000000
afluente_Laja_I,control_Laja_I,10,2.740000,7.102080,0.000000
afluente_Laja_I,control_Laja_I,11,9.030000,23.405760,0.000000
afluente_Laja_I,control_Laja_I,12,11.140000,28.874880,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,0.000000,0.000000,0.000000
Embalse,ElToro,9,0.000000,0.000000,0.000000
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,27.006173,70.000000,129.629630
control_Abanico,Abanico,1,27.915604,72.357247,33.498725
control_Abanico,Abanico,2,27.357104,70.909615,32.828525
control_Abanico,Abanico,3,26.784604,69.425695,32.141525
control_Abanico,Abanico,4,28.174604,73.028575,33.809525
control_Abanico,Abanico,5,33.844604,87.725215,40.613525
control_Abanico,Abanico,6,33.083436,85.752267,39.700124
control_Abanico,Abanico,7,36.853050,95.523104,44.223659
control_Abanico,Abanico,8,35.933050,93.138464,43.119659
control_Abanico,Abanico,9,34.396050,89.154560,41.275259
control_Abanico,Abanico,10,34.653050,89.820704,41.583659
control_Abanico,Abanico,11,34.289050,88.877216,41.146859
control_Abanico,Abanico,12,33.452050,86.707712,40.142459
control_Antuco,Antuco,1,42.391984,109.880024,67.827175
control_Antuco,Antuco,2,38.967724,101.004342,62.348359
control_Antuco,Antuco,3,35.760504,92.691228,57.216807
control_Antuco,Antuco,4,40.414904,104.755432,64.663847
control_Antuco,Antuco,5,164.350212,425.995750,262.960340
control_Antuco,Antuco,6,116.886455,302.969691,187.018327
control_Antuco,Antuco,7,106.701144,276.569365,170.721830
control_Antuco,Antuco,8,100.662601,260.917462,161.060162
control_Antuco,Antuco,9,91.278750,236.594519,146.045999
control_Antuco,Antuco,10,83.419050,216.222176,133.470479
control_Antuco,Antuco,11,74.246650,192.447316,118.794639
control_Antuco,Antuco,12,83.985402,217.690163,134.376644
control_Rucue,Rucue,1,42.391984,109.880024,54.261740
control_Rucue,Rucue,2,38.967724,101.004342,49.878687
control_Rucue,Rucue,3,35.760504,92.691228,45.773446
control_Rucue,Rucue,4,40.414904,104.755432,51.731078
control_Rucue,Rucue,5,139.400000,361.324800,178.432000
control_Rucue,Rucue,6,116.886455,302.969691,149.614662
control_Rucue,Rucue,7,106.701144,276.569365,136.577464
control_Rucue,Rucue,8,100.662601,260.917462,128.848129
control_Rucue,Rucue,9,91.278750,236.594519,116.836799
control_Rucue,Rucue,10,83.419050,216.222176,106.776383
control_Rucue,Rucue,11,74.246650,192.447316,95.035711
control_Rucue,Rucue,12,83.985402,217.690163,107.501315
control_Quilleco,Quilleco,1,42.391984,109.880024,23.315591
control_Quilleco,Quilleco,2,38.967724,101.004342,21.432248
control_Quilleco,Quilleco,3,35.760504,92.691228,19.668277
control_Quilleco,Quilleco,4,40.414904,104.755432,22.228197
control_Quilleco,Quilleco,5,127.300000,329.961600,70.015000
control_Quilleco,Quilleco,6,116.886455,302.969691,64.287550
control_Quilleco,Quilleco,7,106.701144,276.569365,58.685629
control_Quilleco,Quilleco,8,100.662601,260.917462,55.364431
control_Quilleco,Quilleco,9,91.278750,236.594519,50.203312
control_Quilleco,Quilleco,10,83.419050,216.222176,45.880477
control_Quilleco,Quilleco,11,74.246650,192.447316,40.835657
control_Quilleco,Quilleco,12,83.985402,217.690163,46.191971
control_CanalLaja,CanalLaja,1,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,2,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,3,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,4,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,5,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,6,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,7,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,8,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,9,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,10,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,11,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,12,20.000000,51.840000,0.000000
control_ElDiuto,ElDiuto,1,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,2,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,3,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,4,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,5,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,6,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,7,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,8,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,9,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,10,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,11,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,12,20.000000,51.840000,3.250000
control_Laja_I,Laja_I,1,56.622587,146.765745,7.757294
control_Laja_I,Laja_I,2,59.378078,153.907978,8.134797
control_Laja_I,Laja_I,3,55.042188,142.669352,7.540780
control_Laja_I,Laja_I,4,57.505577,149.054456,7.878264
control_Laja_I,Laja_I,5,250.400000,649.036800,34.304800
control_Laja_I,Laja_I,6,250.400000,649.036800,34.304800
control_Laja_I,Laja_I,7,233.040648,604.041359,31.926569
control_Laja_I,Laja_I,8,188.938818,489.729416,25.884618
control_Laja_I,Laja_I,9,168.292128,436.213196,23.056022
control_Laja_I,Laja_I,10,112.698010,292.113243,15.439627
control_Laja_I,Laja_I,11,95.883890,248.531042,13.136093
control_Laja_I,Laja_I,12,97.665067,253.147854,13.380114
AltoPolc,Embalse,1,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,2,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,3,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,4,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,5,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,6,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,7,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,8,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,9,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,10,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,11,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,12,-0.000000,-0.000000,0.000000
Embalse,control_FiltracionesLaja,1,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,2,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,3,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,4,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,5,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,6,25.045936,64.919067,0.000000
Embalse,control_FiltracionesLaja,7,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,8,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,9,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,10,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,11,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,12,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,1,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,2,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,3,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,4,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,5,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,6,25.045936,64.919067,0.000000
control_FiltracionesLaja,FiltracionesLaja,7,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,8,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,9,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,10,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,11,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,12,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,1,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,2,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,3,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,4,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,5,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,6,25.045936,64.919067,0.000000
FiltracionesLaja,control_Abanico,7,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,8,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,9,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,10,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,11,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,12,30.109050,78.042656,0.000000
Abanico,control_Antuco,1,27.915604,72.357247,0.000000
Abanico,control_Antuco,2,27.357104,70.909615,0.000000
Abanico,control_Antuco,3,26.784604,69.425695,0.000000
Abanico,control_Antuco,4,28.174604,73.028575,0.000000
Abanico,control_Antuco,5,33.844604,87.725215,0.000000
Abanico,control_Antuco,6,33.083436,85.752267,0.000000
Abanico,control_Antuco,7,36.853050,95.523104,0.000000
Abanico,control_Antuco,8,35.933050,93.138464,0.000000
Abanico,control_Antuco,9,34.396050,89.154560,0.000000
Abanico,control_Antuco,10,34.653050,89.820704,0.000000
Abanico,control_Antuco,11,34.289050,88.877216,0.000000
Abanico,control_Antuco,12,33.452050,86.707712,0.000000
ElToro,control_Antuco,1,0.000000,0.000000,0.000000
ElToro,control_Antuco,2,0.000000,0.000000,0.000000
ElToro,control_Antuco,3,0.000000,0.000000,0.000000
ElToro,control_Antuco,4,0.000000,0.000000,0.000000
ElToro,control_Antuco,5,0.000000,0.000000,0.000000
ElToro,control_Antuco,6,0.000000,0.000000,0.000000
ElToro,control_Antuco,7,0.000000,0.000000,0.000000
ElToro,control_Antuco,8,0.000000,0.000000,0.000000
ElToro,control_Antuco,9,0.000000,0.000000,0.000000
ElToro,control_Antuco,10,0.000000,0.000000,0.000000
ElToro,control_Antuco,11,0.000000,0.000000,0.000000
ElToro,control_Antuco,12,27.006173,70.000000,0.000000
Antuco,control_Riegzaco,1,42.391984,109.880024,0.000000
Antuco,control_Riegzaco,2,38.967724,101.004342,0.000000
Antuco,control_Riegzaco,3,35.760504,92.691228,0.000000
Antuco,control_Riegzaco,4,40.414904,104.755432,0.000000
Antuco,control_Riegzaco,5,164.350212,425.995750,0.000000
Antuco,control_Riegzaco,6,116.886455,302.969691,0.000000
Antuco,control_Riegzaco,7,106.701144,276.569365,0.000000
Antuco,control_Riegzaco,8,100.662601,260.917462,0.000000
Antuco,control_Riegzaco,9,91.278750,236.594519,0.000000
Antuco,control_Riegzaco,10,83.419050,216.222176,0.000000
Antuco,control_Riegzaco,11,74.246650,192.447316,0.000000
Antuco,control_Riegzaco,12,83.985402,217.690163,0.000000
control_Riegzaco,Riegazaco,1,0.000000,0.000000,0.000000
control_Riegzaco,Riegazaco,2,0.000000,0.000000,0.000000
control_Riegzaco,Riegazaco,3,0.000000,0.000000,0.000000
control_Riegzaco,Riegazaco,4,0.000000,0.000000,0.000000
control_Riegzaco,Riegazaco,5,24.950212,64.670950,0.000000
control_Riegzaco,Riegazaco,6,0.000000,0.000000,0.000000
control_Riegzaco,Riegazaco,7,0.000000,0.000000,0.000000
control_Riegzaco,Riegazaco,8,0.000000,0.000000,0.000000
control_Riegzaco,Riegazaco,9,0.000000,0.000000,0.000000
control_Riegzaco,Riegazaco,10,0.000000,0.000000,0.000000
control_Riegzaco,Riegazaco,11,0.000000,0.000000,0.000000
control_Riegzaco,Riegazaco,12,0.000000,0.000000,0.000000
Riegazaco,NodoMar,1,0.000000,0.000000,0.000000
Riegazaco,NodoMar,2,0.000000,0.000000,0.000000
Riegazaco,NodoMar,3,0.000000,0.000000,0.000000
Riegazaco,NodoMar,4,0.000000,0.000000,0.000000
Riegazaco,NodoMar,5,24.950212,64.670950,0.000000
Riegazaco,NodoMar,6,0.000000,0.000000,0.000000
Riegazaco,NodoMar,7,0.000000,0.000000,0.000000
Riegazaco,NodoMar,8,0.000000,0.000000,0.000000
Riegazaco,NodoMar,9,0.000000,0.000000,0.000000
Riegazaco,NodoMar,10,0.000000,0.000000,0.000000
