i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,37.367251,96.855914,0.000000
afluente_Embalse,Embalse,2,23.074125,59.808133,0.000000
afluente_Embalse,Embalse,3,16.765393,43.455898,0.000000
afluente_Embalse,Embalse,4,46.489060,120.499643,0.000000
afluente_Embalse,Embalse,5,69.306663,179.642871,0.000000
afluente_Embalse,Embalse,6,149.935130,388.631857,0.000000
afluente_Embalse,Embalse,7,93.275835,241.770964,0.000000
afluente_Embalse,Embalse,8,136.516252,353.850124,0.000000
afluente_Embalse,Embalse,9,130.837129,339.129839,0.000000
afluente_Embalse,Embalse,10,104.925005,271.965613,0.000000
afluente_Embalse,Embalse,11,119.668399,310.180490,0.000000
afluente_Embalse,Embalse,12,76.196817,197.502150,0.000000
afluente_Abanico,control_Abanico,1,7.102239,18.409004,0.000000
afluente_Abanico,control_Abanico,2,6.506123,16.863872,0.000000
afluente_Abanico,control_Abanico,3,5.406516,14.013689,0.000000
afluente_Abanico,control_Abanico,4,3.112532,8.067683,0.000000
afluente_Abanico,control_Abanico,5,4.882781,12.656167,0.000000
afluente_Abanico,control_Abanico,6,9.219460,23.896841,0.000000
afluente_Abanico,control_Abanico,7,6.491919,16.827055,0.000000
afluente_Abanico,control_Abanico,8,8.168019,21.171504,0.000000
afluente_Abanico,control_Abanico,9,9.193365,23.829203,0.000000
afluente_Abanico,control_Abanico,10,9.151718,23.721254,0.000000
afluente_Abanico,control_Abanico,11,9.866060,25.572827,0.000000
afluente_Abanico,control_Abanico,12,7.789917,20.191465,0.000000
afluente_Antuco,control_Antuco,1,23.676550,61.369618,0.000000
afluente_Antuco,control_Antuco,2,14.857980,38.511884,0.000000
afluente_Antuco,control_Antuco,3,10.347360,26.820357,0.000000
afluente_Antuco,control_Antuco,4,27.354600,70.903123,0.000000
afluente_Antuco,control_Antuco,5,56.799320,147.223837,0.000000
afluente_Antuco,control_Antuco,6,158.449694,410.701606,0.000000
afluente_Antuco,control_Antuco,7,78.085036,202.396414,0.000000
afluente_Antuco,control_Antuco,8,106.423382,275.849407,0.000000
afluente_Antuco,control_Antuco,9,108.577216,281.432143,0.000000
afluente_Antuco,control_Antuco,10,76.565700,198.458294,0.000000
afluente_Antuco,control_Antuco,11,75.043510,194.512778,0.000000
afluente_Antuco,control_Antuco,12,43.488000,112.720896,0.000000
afluente_Canecol,control_Canecol,1,3.190000,8.268480,0.000000
afluente_Canecol,control_Canecol,2,1.740000,4.510080,0.000000
afluente_Canecol,control_Canecol,3,1.220000,3.162240,0.000000
afluente_Canecol,control_Canecol,4,17.600000,45.619200,0.000000
afluente_Canecol,control_Canecol,5,19.200000,49.766400,0.000000
afluente_Canecol,control_Canecol,6,51.400000,133.228800,0.000000
afluente_Canecol,control_Canecol,7,27.600000,71.539200,0.000000
afluente_Canecol,control_Canecol,8,26.400000,68.428800,0.000000
afluente_Canecol,control_Canecol,9,27.600000,71.539200,0.000000
afluente_Canecol,control_Canecol,10,23.000000,59.616000,0.000000
afluente_Canecol,control_Canecol,11,17.500000,45.360000,0.000000
afluente_Canecol,control_Canecol,12,7.060000,18.299520,0.000000
afluente_Tucapel,control_Tucapel,1,20.843296,54.025825,0.000000
afluente_Tucapel,control_Tucapel,2,31.022809,80.411121,0.000000
afluente_Tucapel,control_Tucapel,3,33.186526,86.019475,0.000000
afluente_Tucapel,control_Tucapel,4,40.629701,105.312186,0.000000
afluente_Tucapel,control_Tucapel,5,43.302019,112.238834,0.000000
afluente_Tucapel,control_Tucapel,6,99.068770,256.786252,0.000000
afluente_Tucapel,control_Tucapel,7,76.145112,197.368132,0.000000
afluente_Tucapel,control_Tucapel,8,71.452360,185.204517,0.000000
afluente_Tucapel,control_Tucapel,9,89.492759,231.965231,0.000000
afluente_Tucapel,control_Tucapel,10,55.053873,142.699638,0.000000
afluente_Tucapel,control_Tucapel,11,46.810481,121.332766,0.000000
afluente_Tucapel,control_Tucapel,12,27.228594,70.576515,0.000000
afluente_Laja_I,control_Laja_I,1,1.000000,2.592000,0.000000
afluente_Laja_I,control_Laja_I,2,1.000000,2.592000,0.000000
afluente_Laja_I,control_Laja_I,3,1.000000,2.592000,0.000000
afluente_Laja_I,control_Laja_I,4,29.660000,76.878720,0.000000
afluente_Laja_I,control_Laja_I,5,40.810000,105.779520,0.000000
afluente_Laja_I,control_Laja_I,6,31.330000,81.207360,0.000000
afluente_Laja_I,control_Laja_I,7,15.060000,39.035520,0.000000
afluente_Laja_I,control_Laja_I,8,1.580000,4.095360,0.000000
afluente_Laja_I,control_Laja_I,9,9.470000,24.546240,0.000000
afluente_Laja_I,control_Laja_I,10,14.320000,37.117440,0.000000
afluente_Laja_I,control_Laja_I,11,4.790000,12.415680,0.000000
afluente_Laja_I,control_Laja_I,12,1.000000,2.592000,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,7.766760,20.131442,37.280449
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,0.000000,0.000000,0.000000
Embalse,ElToro,9,0.000000,0.000000,0.000000
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,19.239413,49.868558,92.349181
control_Abanico,Abanico,1,30.813844,79.869483,36.976612
control_Abanico,Abanico,2,30.217728,78.324351,36.261274
control_Abanico,Abanico,3,29.118120,75.474168,34.941744
control_Abanico,Abanico,4,26.824136,69.528162,32.188964
control_Abanico,Abanico,5,28.594385,74.116646,34.313262
control_Abanico,Abanico,6,32.931065,85.357320,39.517278
control_Abanico,Abanico,7,36.600969,94.869711,43.921163
control_Abanico,Abanico,8,38.277068,99.214161,45.932482
control_Abanico,Abanico,9,39.302415,101.871860,47.162898
control_Abanico,Abanico,10,39.260768,101.763910,47.112921
control_Abanico,Abanico,11,39.975109,103.615484,47.970131
control_Abanico,Abanico,12,37.898967,98.234122,45.478760
control_Antuco,Antuco,1,54.490394,141.239100,87.184630
control_Antuco,Antuco,2,45.075708,116.836235,72.121133
control_Antuco,Antuco,3,47.232241,122.425967,75.571585
control_Antuco,Antuco,4,54.178736,140.431285,86.685978
control_Antuco,Antuco,5,85.393705,221.340483,136.629928
control_Antuco,Antuco,6,191.380758,496.058926,306.209214
control_Antuco,Antuco,7,114.686005,297.266126,183.497609
control_Antuco,Antuco,8,144.700450,375.063567,231.520721
control_Antuco,Antuco,9,147.879631,383.304002,236.607409
control_Antuco,Antuco,10,115.826468,300.222204,185.322348
control_Antuco,Antuco,11,115.018620,298.128262,184.029791
control_Antuco,Antuco,12,100.626379,260.823575,161.002207
control_Rucue,Rucue,1,54.490394,141.239100,69.747704
control_Rucue,Rucue,2,45.075708,116.836235,57.696906
control_Rucue,Rucue,3,47.232241,122.425967,60.457268
control_Rucue,Rucue,4,54.178736,140.431285,69.348783
control_Rucue,Rucue,5,85.393705,221.340483,109.303942
control_Rucue,Rucue,6,139.400000,361.324800,178.432000
control_Rucue,Rucue,7,114.686005,297.266126,146.798087
control_Rucue,Rucue,8,139.400000,361.324800,178.432000
control_Rucue,Rucue,9,139.400000,361.324800,178.432000
control_Rucue,Rucue,10,115.826468,300.222204,148.257879
control_Rucue,Rucue,11,115.018620,298.128262,147.223833
control_Rucue,Rucue,12,100.626379,260.823575,128.801766
control_Quilleco,Quilleco,1,54.490394,141.239100,29.969717
control_Quilleco,Quilleco,2,45.075708,116.836235,24.791639
control_Quilleco,Quilleco,3,47.232241,122.425967,25.977732
control_Quilleco,Quilleco,4,54.178736,140.431285,29.798305
control_Quilleco,Quilleco,5,85.393705,221.340483,46.966538
control_Quilleco,Quilleco,6,127.300000,329.961600,70.015000
control_Quilleco,Quilleco,7,114.686005,297.266126,63.077303
control_Quilleco,Quilleco,8,127.300000,329.961600,70.015000
control_Quilleco,Quilleco,9,127.300000,329.961600,70.015000
control_Quilleco,Quilleco,10,115.826468,300.222204,63.704557
control_Quilleco,Quilleco,11,115.018620,298.128262,63.260241
control_Quilleco,Quilleco,12,100.626379,260.823575,55.344509
control_CanalLaja,CanalLaja,1,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,2,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,3,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,4,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,5,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,6,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,7,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,8,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,9,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,10,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,11,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,12,20.000000,51.840000,0.000000
control_ElDiuto,ElDiuto,1,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,2,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,3,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,4,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,5,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,6,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,7,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,8,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,9,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,10,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,11,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,12,20.000000,51.840000,3.250000
control_Laja_I,Laja_I,1,59.523690,154.285405,8.154746
control_Laja_I,Laja_I,2,58.838517,152.509436,8.060877
control_Laja_I,Laja_I,3,62.638766,162.359683,8.581511
control_Laja_I,Laja_I,4,122.068438,316.401391,16.723376
control_Laja_I,Laja_I,5,168.705724,437.285237,23.112684
control_Laja_I,Laja_I,6,250.400000,649.036800,34.304800
control_Laja_I,Laja_I,7,213.491118,553.368977,29.248283
control_Laja_I,Laja_I,8,224.132810,580.952244,30.706195
control_Laja_I,Laja_I,9,250.400000,649.036800,34.304800
control_Laja_I,Laja_I,10,188.200340,487.815282,25.783447
control_Laja_I,Laja_I,11,164.119100,425.396707,22.484317
control_Laja_I,Laja_I,12,115.914973,300.451611,15.880351
AltoPolc,Embalse,1,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,2,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,3,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,4,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,5,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,6,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,7,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,8,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,9,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,10,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,11,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,12,-0.000000,-0.000000,0.000000
Embalse,control_FiltracionesLaja,1,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,2,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,3,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,4,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,5,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,6,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,7,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,8,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,9,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,10,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,11,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,12,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,1,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,2,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,3,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,4,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,5,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,6,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,7,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,8,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,9,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,10,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,11,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,12,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,1,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,2,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,3,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,4,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,5,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,6,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,7,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,8,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,9,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,10,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,11,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,12,30.109050,78.042656,0.000000
Abanico,control_Antuco,1,30.813844,79.869483,0.000000
Abanico,control_Antuco,2,30.217728,78.324351,0.000000
Abanico,control_Antuco,3,29.118120,75.474168,0.000000
Abanico,control_Antuco,4,26.824136,69.528162,0.000000
Abanico,control_Antuco,5,28.594385,74.116646,0.000000
Abanico,control_Antuco,6,32.931065,85.357320,0.000000
Abanico,control_Antuco,7,36.600969,94.869711,0.000000
Abanico,control_Antuco,8,38.277068,99.214161,0.000000
Abanico,control_Antuco,9,39.302415,101.871860,0.000000
Abanico,control_Antuco,10,39.260768,101.763910,0.000000
Abanico,control_Antuco,11,39.975109,103.615484,0.000000
Abanico,control_Antuco,12,37.898967,98.234122,0.000000
ElToro,control_Antuco,1,0.000000,0.000000,0.000000
ElToro,control_Antuco,2,0.000000,0.000000,0.000000
