i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,29.440609,76.310058,0.000000
afluente_Embalse,Embalse,2,19.795903,51.310982,0.000000
afluente_Embalse,Embalse,3,14.853435,38.500103,0.000000
afluente_Embalse,Embalse,4,13.153915,34.094948,0.000000
afluente_Embalse,Embalse,5,15.023459,38.940806,0.000000
afluente_Embalse,Embalse,6,33.223518,86.115360,0.000000
afluente_Embalse,Embalse,7,55.284427,143.297234,0.000000
afluente_Embalse,Embalse,8,37.082848,96.118743,0.000000
afluente_Embalse,Embalse,9,51.197803,132.704705,0.000000
afluente_Embalse,Embalse,10,95.349135,247.144957,0.000000
afluente_Embalse,Embalse,11,92.648582,240.145125,0.000000
afluente_Embalse,Embalse,12,41.655609,107.971338,0.000000
afluente_Abanico,control_Abanico,1,0.154710,0.401009,0.000000
afluente_Abanico,control_Abanico,2,0.073786,0.191253,0.000000
afluente_Abanico,control_Abanico,3,0.031677,0.082108,0.000000
afluente_Abanico,control_Abanico,4,0.044180,0.114514,0.000000
afluente_Abanico,control_Abanico,5,0.168990,0.438022,0.000000
afluente_Abanico,control_Abanico,6,0.031051,0.080485,0.000000
afluente_Abanico,control_Abanico,7,1.455685,3.773136,0.000000
afluente_Abanico,control_Abanico,8,0.586523,1.520268,0.000000
afluente_Abanico,control_Abanico,9,0.457983,1.187092,0.000000
afluente_Abanico,control_Abanico,10,1.998960,5.181305,0.000000
afluente_Abanico,control_Abanico,11,2.731668,7.080482,0.000000
afluente_Abanico,control_Abanico,12,1.787598,4.633455,0.000000
afluente_Antuco,control_Antuco,1,18.711569,48.500387,0.000000
afluente_Antuco,control_Antuco,2,16.298573,42.245902,0.000000
afluente_Antuco,control_Antuco,3,11.356186,29.435233,0.000000
afluente_Antuco,control_Antuco,4,9.272662,24.034740,0.000000
afluente_Antuco,control_Antuco,5,10.484659,27.176235,0.000000
afluente_Antuco,control_Antuco,6,36.554064,94.748134,0.000000
afluente_Antuco,control_Antuco,7,83.022143,215.193395,0.000000
afluente_Antuco,control_Antuco,8,51.318805,133.018344,0.000000
afluente_Antuco,control_Antuco,9,49.760253,128.978577,0.000000
afluente_Antuco,control_Antuco,10,68.781434,178.281476,0.000000
afluente_Antuco,control_Antuco,11,60.409711,156.581970,0.000000
afluente_Antuco,control_Antuco,12,30.072194,77.947126,0.000000
afluente_Canecol,control_Canecol,1,2.779962,7.205661,0.000000
afluente_Canecol,control_Canecol,2,2.123434,5.503942,0.000000
afluente_Canecol,control_Canecol,3,1.227387,3.181387,0.000000
afluente_Canecol,control_Canecol,4,4.031076,10.448549,0.000000
afluente_Canecol,control_Canecol,5,5.876518,15.231934,0.000000
afluente_Canecol,control_Canecol,6,24.669362,63.942985,0.000000
afluente_Canecol,control_Canecol,7,44.050982,114.180146,0.000000
afluente_Canecol,control_Canecol,8,14.824768,38.425798,0.000000
afluente_Canecol,control_Canecol,9,11.534022,29.896186,0.000000
afluente_Canecol,control_Canecol,10,16.218425,42.038158,0.000000
afluente_Canecol,control_Canecol,11,14.988971,38.851414,0.000000
afluente_Canecol,control_Canecol,12,7.633417,19.785818,0.000000
afluente_Tucapel,control_Tucapel,1,30.439579,78.899390,0.000000
afluente_Tucapel,control_Tucapel,2,30.181979,78.231690,0.000000
afluente_Tucapel,control_Tucapel,3,23.423651,60.714104,0.000000
afluente_Tucapel,control_Tucapel,4,21.990066,56.998251,0.000000
afluente_Tucapel,control_Tucapel,5,26.102758,67.658348,0.000000
afluente_Tucapel,control_Tucapel,6,39.909531,103.445504,0.000000
