i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,20.150000,52.228800,0.000000
afluente_Embalse,Embalse,2,23.090000,59.849280,0.000000
afluente_Embalse,Embalse,3,18.030000,46.733760,0.000000
afluente_Embalse,Embalse,4,11.450000,29.678400,0.000000
afluente_Embalse,Embalse,5,20.940000,54.276480,0.000000
afluente_Embalse,Embalse,6,38.940000,100.932480,0.000000
afluente_Embalse,Embalse,7,26.460000,68.584320,0.000000
afluente_Embalse,Embalse,8,61.000000,158.112000,0.000000
afluente_Embalse,Embalse,9,52.990000,137.350080,0.000000
afluente_Embalse,Embalse,10,62.590000,162.233280,0.000000
afluente_Embalse,Embalse,11,54.080000,140.175360,0.000000
afluente_Embalse,Embalse,12,22.600000,58.579200,0.000000
afluente_Abanico,control_Abanico,1,2.100000,5.443200,0.000000
afluente_Abanico,control_Abanico,2,2.200000,5.702400,0.000000
afluente_Abanico,control_Abanico,3,2.100000,5.443200,0.000000
afluente_Abanico,control_Abanico,4,3.200000,8.294400,0.000000
afluente_Abanico,control_Abanico,5,2.200000,5.702400,0.000000
afluente_Abanico,control_Abanico,6,2.300000,5.961600,0.000000
afluente_Abanico,control_Abanico,7,2.100000,5.443200,0.000000
afluente_Abanico,control_Abanico,8,3.100000,8.035200,0.000000
afluente_Abanico,control_Abanico,9,2.900000,7.516800,0.000000
afluente_Abanico,control_Abanico,10,3.200000,8.294400,0.000000
afluente_Abanico,control_Abanico,11,2.700000,6.998400,0.000000
afluente_Abanico,control_Abanico,12,2.200000,5.702400,0.000000
afluente_Antuco,control_Antuco,1,10.950000,28.382400,0.000000
afluente_Antuco,control_Antuco,2,9.210000,23.872320,0.000000
afluente_Antuco,control_Antuco,3,7.770000,20.139840,0.000000
afluente_Antuco,control_Antuco,4,7.260000,18.817920,0.000000
afluente_Antuco,control_Antuco,5,6.510000,16.873920,0.000000
afluente_Antuco,control_Antuco,6,23.760000,61.585920,0.000000
afluente_Antuco,control_Antuco,7,23.140000,59.978880,0.000000
afluente_Antuco,control_Antuco,8,65.680480,170.243805,0.000000
afluente_Antuco,control_Antuco,9,45.910000,118.998720,0.000000
afluente_Antuco,control_Antuco,10,57.210000,148.288320,0.000000
afluente_Antuco,control_Antuco,11,40.820000,105.805440,0.000000
afluente_Antuco,control_Antuco,12,16.100000,41.731200,0.000000
afluente_Canecol,control_Canecol,1,4.736546,12.277128,0.000000
afluente_Canecol,control_Canecol,2,4.940188,12.804968,0.000000
afluente_Canecol,control_Canecol,3,5.053018,13.097422,0.000000
afluente_Canecol,control_Canecol,4,4.861627,12.601336,0.000000
afluente_Canecol,control_Canecol,5,5.431324,14.077993,0.000000
afluente_Canecol,control_Canecol,6,14.127495,36.618468,0.000000
afluente_Canecol,control_Canecol,7,10.070073,26.101630,0.000000
afluente_Canecol,control_Canecol,8,21.029787,54.509208,0.000000
afluente_Canecol,control_Canecol,9,13.827942,35.842026,0.000000
afluente_Canecol,control_Canecol,10,15.824277,41.016527,0.000000
afluente_Canecol,control_Canecol,11,10.145894,26.298158,0.000000
afluente_Canecol,control_Canecol,12,6.272422,16.258119,0.000000
afluente_Tucapel,control_Tucapel,1,47.523454,123.180792,0.000000
afluente_Tucapel,control_Tucapel,2,40.079812,103.886872,0.000000
afluente_Tucapel,control_Tucapel,3,41.116982,106.575218,0.000000
afluente_Tucapel,control_Tucapel,4,15.298373,39.653384,0.000000
afluente_Tucapel,control_Tucapel,5,23.258676,60.286487,0.000000
afluente_Tucapel,control_Tucapel,6,21.782505,56.460252,0.000000
afluente_Tucapel,control_Tucapel,7,26.749927,69.335810,0.000000
afluente_Tucapel,control_Tucapel,8,25.729733,66.691468,0.000000
afluente_Tucapel,control_Tucapel,9,26.632058,69.030294,0.000000
afluente_Tucapel,control_Tucapel,10,54.035723,140.060593,0.000000
afluente_Tucapel,control_Tucapel,11,49.894106,129.325522,0.000000
afluente_Tucapel,control_Tucapel,12,47.027578,121.895481,0.000000
afluente_Laja_I,control_Laja_I,1,5.790000,15.007680,0.000000
afluente_Laja_I,control_Laja_I,2,11.130000,28.848960,0.000000
afluente_Laja_I,control_Laja_I,3,12.270000,31.803840,0.000000
afluente_Laja_I,control_Laja_I,4,10.170000,26.360640,0.000000
afluente_Laja_I,control_Laja_I,5,16.880000,43.752960,0.000000
afluente_Laja_I,control_Laja_I,6,28.350000,73.483200,0.000000
afluente_Laja_I,control_Laja_I,7,10.610000,27.501120,0.000000
afluente_Laja_I,control_Laja_I,8,25.420000,65.888640,0.000000
afluente_Laja_I,control_Laja_I,9,24.030000,62.285760,0.000000
afluente_Laja_I,control_Laja_I,10,18.340000,47.537280,0.000000
afluente_Laja_I,control_Laja_I,11,17.860000,46.293120,0.000000
afluente_Laja_I,control_Laja_I,12,10.970000,28.434240,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,0.000000,0.000000,0.000000
Embalse,ElToro,9,0.000000,0.000000,0.000000
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,27.006173,70.000000,129.629630
control_Abanico,Abanico,1,25.811604,66.903679,30.973925
control_Abanico,Abanico,2,25.911604,67.162879,31.093925
control_Abanico,Abanico,3,25.811604,66.903679,30.973925
control_Abanico,Abanico,4,26.911604,69.754879,32.293925
control_Abanico,Abanico,5,24.575464,63.699603,29.490557
control_Abanico,Abanico,6,24.675464,63.958803,29.610557
control_Abanico,Abanico,7,25.811604,66.903679,30.973925
control_Abanico,Abanico,8,26.811604,69.495679,32.173925
control_Abanico,Abanico,9,26.611604,68.977279,31.933925
control_Abanico,Abanico,10,26.911604,69.754879,32.293925
control_Abanico,Abanico,11,26.411604,68.458879,31.693925
control_Abanico,Abanico,12,27.245936,70.621467,32.695124
control_Antuco,Antuco,1,36.761604,95.286079,58.818567
control_Antuco,Antuco,2,35.121604,91.035199,56.194567
control_Antuco,Antuco,3,33.581604,87.043519,53.730567
control_Antuco,Antuco,4,34.171604,88.572799,54.674567
control_Antuco,Antuco,5,31.085464,80.573523,49.736743
control_Antuco,Antuco,6,48.435464,125.544723,77.496743
control_Antuco,Antuco,7,48.951604,126.882559,78.322567
control_Antuco,Antuco,8,92.492085,239.739483,147.987335
control_Antuco,Antuco,9,72.521604,187.975999,116.034567
control_Antuco,Antuco,10,84.121604,218.043199,134.594567
control_Antuco,Antuco,11,67.231604,174.264319,107.570567
control_Antuco,Antuco,12,70.352109,182.352667,112.563375
control_Rucue,Rucue,1,36.761604,95.286079,47.054854
control_Rucue,Rucue,2,35.121604,91.035199,44.955654
control_Rucue,Rucue,3,33.581604,87.043519,42.984454
control_Rucue,Rucue,4,34.171604,88.572799,43.739654
control_Rucue,Rucue,5,31.085464,80.573523,39.789394
control_Rucue,Rucue,6,48.435464,125.544723,61.997394
control_Rucue,Rucue,7,48.951604,126.882559,62.658054
control_Rucue,Rucue,8,92.492085,239.739483,118.389868
control_Rucue,Rucue,9,72.521604,187.975999,92.827654
control_Rucue,Rucue,10,84.121604,218.043199,107.675654
control_Rucue,Rucue,11,67.231604,174.264319,86.056454
control_Rucue,Rucue,12,70.352109,182.352667,90.050700
control_Quilleco,Quilleco,1,36.761604,95.286079,20.218882
control_Quilleco,Quilleco,2,35.121604,91.035199,19.316882
control_Quilleco,Quilleco,3,33.581604,87.043519,18.469882
control_Quilleco,Quilleco,4,34.171604,88.572799,18.794382
control_Quilleco,Quilleco,5,31.085464,80.573523,17.097005
control_Quilleco,Quilleco,6,48.435464,125.544723,26.639505
control_Quilleco,Quilleco,7,48.951604,126.882559,26.923382
control_Quilleco,Quilleco,8,92.492085,239.739483,50.870647
control_Quilleco,Quilleco,9,72.521604,187.975999,39.886882
control_Quilleco,Quilleco,10,84.121604,218.043199,46.266882
control_Quilleco,Quilleco,11,67.231604,174.264319,36.977382
control_Quilleco,Quilleco,12,70.352109,182.352667,38.693660
control_CanalLaja,CanalLaja,1,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,2,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,3,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,4,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,5,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,6,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,7,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,8,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,9,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,10,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,11,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,12,20.000000,51.840000,0.000000
control_ElDiuto,ElDiuto,1,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,2,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,3,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,4,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,5,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,6,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,7,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,8,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,9,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,10,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,11,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,12,20.000000,51.840000,3.250000
control_Laja_I,Laja_I,1,74.811604,193.911679,10.249190
control_Laja_I,Laja_I,2,71.271604,184.735999,9.764210
control_Laja_I,Laja_I,3,72.021604,186.679999,9.866960
control_Laja_I,Laja_I,4,44.501604,115.348159,6.096720
control_Laja_I,Laja_I,5,56.655464,146.850963,7.761799
control_Laja_I,Laja_I,6,92.695464,240.266643,12.699279
control_Laja_I,Laja_I,7,76.381604,197.981119,10.464280
control_Laja_I,Laja_I,8,144.671604,374.988799,19.820010
control_Laja_I,Laja_I,9,117.011604,303.294079,16.030590
control_Laja_I,Laja_I,10,152.321604,394.817599,20.868060
control_Laja_I,Laja_I,11,125.131604,324.341119,17.143030
control_Laja_I,Laja_I,12,114.622109,297.100507,15.703229
AltoPolc,Embalse,1,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,2,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,3,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,4,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,5,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,6,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,7,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,8,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,9,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,10,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,11,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,12,-0.000000,-0.000000,0.000000
Embalse,control_FiltracionesLaja,1,23.711604,61.460479,0.000000
