i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,65.320000,169.309440,0.000000
afluente_Embalse,Embalse,2,19.810000,51.347520,0.000000
afluente_Embalse,Embalse,3,35.540000,92.119680,0.000000
afluente_Embalse,Embalse,4,22.020000,57.075840,0.000000
afluente_Embalse,Embalse,5,25.610000,66.381120,0.000000
afluente_Embalse,Embalse,6,43.630000,113.088960,0.000000
afluente_Embalse,Embalse,7,56.160000,145.566720,0.000000
afluente_Embalse,Embalse,8,60.460000,156.712320,0.000000
afluente_Embalse,Embalse,9,64.790000,167.935680,0.000000
afluente_Embalse,Embalse,10,114.528557,296.858021,0.000000
afluente_Embalse,Embalse,11,159.786899,414.167642,0.000000
afluente_Embalse,Embalse,12,139.600000,361.843200,0.000000
afluente_Abanico,control_Abanico,1,3.800000,9.849600,0.000000
afluente_Abanico,control_Abanico,2,3.300000,8.553600,0.000000
afluente_Abanico,control_Abanico,3,2.900000,7.516800,0.000000
afluente_Abanico,control_Abanico,4,1.900000,4.924800,0.000000
afluente_Abanico,control_Abanico,5,1.800000,4.665600,0.000000
afluente_Abanico,control_Abanico,6,2.200000,5.702400,0.000000
afluente_Abanico,control_Abanico,7,3.100000,8.035200,0.000000
afluente_Abanico,control_Abanico,8,3.100000,8.035200,0.000000
afluente_Abanico,control_Abanico,9,3.100000,8.035200,0.000000
afluente_Abanico,control_Abanico,10,3.700000,9.590400,0.000000
afluente_Abanico,control_Abanico,11,5.100000,13.219200,0.000000
afluente_Abanico,control_Abanico,12,4.700000,12.182400,0.000000
afluente_Antuco,control_Antuco,1,42.680000,110.626560,0.000000
afluente_Antuco,control_Antuco,2,17.090000,44.297280,0.000000
afluente_Antuco,control_Antuco,3,11.260000,29.185920,0.000000
afluente_Antuco,control_Antuco,4,7.280000,18.869760,0.000000
afluente_Antuco,control_Antuco,5,12.090000,31.337280,0.000000
afluente_Antuco,control_Antuco,6,31.770000,82.347840,0.000000
afluente_Antuco,control_Antuco,7,67.612327,175.251153,0.000000
afluente_Antuco,control_Antuco,8,72.894004,188.941260,0.000000
afluente_Antuco,control_Antuco,9,79.844313,206.956460,0.000000
afluente_Antuco,control_Antuco,10,96.365704,249.779906,0.000000
afluente_Antuco,control_Antuco,11,107.525992,278.707372,0.000000
afluente_Antuco,control_Antuco,12,85.500000,221.616000,0.000000
afluente_Canecol,control_Canecol,1,7.535743,19.532645,0.000000
afluente_Canecol,control_Canecol,2,4.609558,11.947974,0.000000
afluente_Canecol,control_Canecol,3,4.242119,10.995572,0.000000
afluente_Canecol,control_Canecol,4,6.317718,16.375524,0.000000
afluente_Canecol,control_Canecol,5,7.094555,18.389086,0.000000
afluente_Canecol,control_Canecol,6,12.109660,31.388239,0.000000
afluente_Canecol,control_Canecol,7,29.499701,76.463224,0.000000
afluente_Canecol,control_Canecol,8,33.222542,86.112830,0.000000
afluente_Canecol,control_Canecol,9,29.503281,76.472505,0.000000
afluente_Canecol,control_Canecol,10,22.586666,58.544638,0.000000
afluente_Canecol,control_Canecol,11,23.945786,62.067477,0.000000
afluente_Canecol,control_Canecol,12,15.215035,39.437370,0.000000
afluente_Tucapel,control_Tucapel,1,62.584257,162.218395,0.000000
afluente_Tucapel,control_Tucapel,2,44.060442,114.204666,0.000000
afluente_Tucapel,control_Tucapel,3,33.197881,86.048908,0.000000
afluente_Tucapel,control_Tucapel,4,29.812282,77.273436,0.000000
afluente_Tucapel,control_Tucapel,5,20.305445,52.631714,0.000000
afluente_Tucapel,control_Tucapel,6,16.770340,43.468721,0.000000
afluente_Tucapel,control_Tucapel,7,54.327972,140.818103,0.000000
afluente_Tucapel,control_Tucapel,8,57.463453,148.945271,0.000000
afluente_Tucapel,control_Tucapel,9,76.752405,198.942235,0.000000
afluente_Tucapel,control_Tucapel,10,58.439073,151.474076,0.000000
afluente_Tucapel,control_Tucapel,11,101.831323,263.946789,0.000000
afluente_Tucapel,control_Tucapel,12,90.824965,235.418310,0.000000
afluente_Laja_I,control_Laja_I,1,4.220000,10.938240,0.000000
afluente_Laja_I,control_Laja_I,2,3.770000,9.771840,0.000000
afluente_Laja_I,control_Laja_I,3,2.030000,5.261760,0.000000
afluente_Laja_I,control_Laja_I,4,17.070000,44.245440,0.000000
afluente_Laja_I,control_Laja_I,5,24.230000,62.804160,0.000000
afluente_Laja_I,control_Laja_I,6,36.100000,93.571200,0.000000
afluente_Laja_I,control_Laja_I,7,74.320000,192.637440,0.000000
afluente_Laja_I,control_Laja_I,8,81.770000,211.947840,0.000000
afluente_Laja_I,control_Laja_I,9,51.130000,132.528960,0.000000
afluente_Laja_I,control_Laja_I,10,11.000000,28.512000,0.000000
afluente_Laja_I,control_Laja_I,11,3.000000,7.776000,0.000000
afluente_Laja_I,control_Laja_I,12,1.000000,2.592000,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,2.349230,6.089205,11.276306
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,0.000000,0.000000,0.000000
Embalse,ElToro,9,6.358396,16.480961,30.520299
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,14.440522,37.429834,69.314507
control_Abanico,Abanico,1,26.175464,67.846803,31.410557
control_Abanico,Abanico,2,25.675464,66.550803,30.810557
control_Abanico,Abanico,3,25.275464,65.514003,30.330557
control_Abanico,Abanico,4,24.275464,62.922003,29.130557
control_Abanico,Abanico,5,24.175464,62.662803,29.010557
control_Abanico,Abanico,6,24.575464,63.699603,29.490557
control_Abanico,Abanico,7,26.811604,69.495679,32.173925
control_Abanico,Abanico,8,26.811604,69.495679,32.173925
