i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,50.763196,131.578203,0.000000
afluente_Embalse,Embalse,2,26.562648,68.850384,0.000000
afluente_Embalse,Embalse,3,23.667837,61.347033,0.000000
afluente_Embalse,Embalse,4,27.531395,71.361376,0.000000
afluente_Embalse,Embalse,5,123.906780,321.166373,0.000000
afluente_Embalse,Embalse,6,100.522491,260.554296,0.000000
afluente_Embalse,Embalse,7,57.371826,148.707772,0.000000
afluente_Embalse,Embalse,8,38.031194,98.576854,0.000000
afluente_Embalse,Embalse,9,61.018065,158.158826,0.000000
afluente_Embalse,Embalse,10,113.142939,293.266499,0.000000
afluente_Embalse,Embalse,11,156.121044,404.665747,0.000000
afluente_Embalse,Embalse,12,108.089729,280.168578,0.000000
afluente_Abanico,control_Abanico,1,5.355000,13.880160,0.000000
afluente_Abanico,control_Abanico,2,4.476000,11.601792,0.000000
afluente_Abanico,control_Abanico,3,3.136000,8.128512,0.000000
afluente_Abanico,control_Abanico,4,2.426000,6.288192,0.000000
afluente_Abanico,control_Abanico,5,6.562000,17.008704,0.000000
afluente_Abanico,control_Abanico,6,5.978000,15.494976,0.000000
afluente_Abanico,control_Abanico,7,3.996000,10.357632,0.000000
afluente_Abanico,control_Abanico,8,2.756000,7.143552,0.000000
afluente_Abanico,control_Abanico,9,3.108000,8.055936,0.000000
afluente_Abanico,control_Abanico,10,5.008000,12.980736,0.000000
afluente_Abanico,control_Abanico,11,6.435000,16.679520,0.000000
afluente_Abanico,control_Abanico,12,6.691000,17.343072,0.000000
afluente_Antuco,control_Antuco,1,28.584350,74.090635,0.000000
afluente_Antuco,control_Antuco,2,15.957120,41.360855,0.000000
afluente_Antuco,control_Antuco,3,10.837100,28.089763,0.000000
afluente_Antuco,control_Antuco,4,15.175200,39.334118,0.000000
afluente_Antuco,control_Antuco,5,146.321823,379.266164,0.000000
afluente_Antuco,control_Antuco,6,122.416384,317.303266,0.000000
afluente_Antuco,control_Antuco,7,61.912220,160.476474,0.000000
afluente_Antuco,control_Antuco,8,35.192550,91.219090,0.000000
afluente_Antuco,control_Antuco,9,66.358080,172.000143,0.000000
afluente_Antuco,control_Antuco,10,82.251018,213.194639,0.000000
afluente_Antuco,control_Antuco,11,96.587712,250.355349,0.000000
afluente_Antuco,control_Antuco,12,63.161565,163.714777,0.000000
afluente_Canecol,control_Canecol,1,4.160000,10.782720,0.000000
afluente_Canecol,control_Canecol,2,1.940000,5.028480,0.000000
afluente_Canecol,control_Canecol,3,3.080000,7.983360,0.000000
afluente_Canecol,control_Canecol,4,20.200000,52.358400,0.000000
afluente_Canecol,control_Canecol,5,62.000000,160.704000,0.000000
afluente_Canecol,control_Canecol,6,41.700000,108.086400,0.000000
afluente_Canecol,control_Canecol,7,23.000000,59.616000,0.000000
afluente_Canecol,control_Canecol,8,9.860000,25.557120,0.000000
afluente_Canecol,control_Canecol,9,15.700000,40.694400,0.000000
afluente_Canecol,control_Canecol,10,20.500000,53.136000,0.000000
afluente_Canecol,control_Canecol,11,16.600000,43.027200,0.000000
afluente_Canecol,control_Canecol,12,8.760000,22.705920,0.000000
afluente_Tucapel,control_Tucapel,1,27.049192,70.111505,0.000000
afluente_Tucapel,control_Tucapel,2,28.572455,74.059803,0.000000
afluente_Tucapel,control_Tucapel,3,31.139220,80.712858,0.000000
afluente_Tucapel,control_Tucapel,4,23.526868,60.981641,0.000000
afluente_Tucapel,control_Tucapel,5,100.522656,260.554723,0.000000
afluente_Tucapel,control_Tucapel,6,108.984435,282.487656,0.000000
afluente_Tucapel,control_Tucapel,7,64.578242,167.386804,0.000000
afluente_Tucapel,control_Tucapel,8,36.284900,94.050460,0.000000
afluente_Tucapel,control_Tucapel,9,26.917712,69.770710,0.000000
afluente_Tucapel,control_Tucapel,10,26.803888,69.475678,0.000000
afluente_Tucapel,control_Tucapel,11,24.454946,63.387221,0.000000
afluente_Tucapel,control_Tucapel,12,26.372765,68.358206,0.000000
afluente_Laja_I,control_Laja_I,1,11.980000,31.052160,0.000000
afluente_Laja_I,control_Laja_I,2,10.710000,27.760320,0.000000
afluente_Laja_I,control_Laja_I,3,14.000000,36.288000,0.000000
afluente_Laja_I,control_Laja_I,4,2.780000,7.205760,0.000000
afluente_Laja_I,control_Laja_I,5,28.320000,73.405440,0.000000
afluente_Laja_I,control_Laja_I,6,39.700000,102.902400,0.000000
afluente_Laja_I,control_Laja_I,7,38.450000,99.662400,0.000000
afluente_Laja_I,control_Laja_I,8,24.290000,62.959680,0.000000
afluente_Laja_I,control_Laja_I,9,20.970000,54.354240,0.000000
afluente_Laja_I,control_Laja_I,10,17.450000,45.230400,0.000000
afluente_Laja_I,control_Laja_I,11,15.310000,39.683520,0.000000
afluente_Laja_I,control_Laja_I,12,15.260000,39.553920,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,27.006173,70.000000,129.629630
Embalse,ElToro,9,0.000000,0.000000,0.000000
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,0.000000,0.000000,0.000000
control_Abanico,Abanico,1,29.066604,75.340639,34.879925
control_Abanico,Abanico,2,28.187604,73.062271,33.825125
control_Abanico,Abanico,3,26.847604,69.588991,32.217125
control_Abanico,Abanico,4,26.137604,67.748671,31.365125
control_Abanico,Abanico,5,30.273604,78.469183,36.328325
control_Abanico,Abanico,6,31.023936,80.414043,37.228724
control_Abanico,Abanico,7,34.105050,88.400288,40.926059
control_Abanico,Abanico,8,32.865050,85.186208,39.438059
control_Abanico,Abanico,9,33.217050,86.098592,39.860459
control_Abanico,Abanico,10,35.117050,91.023392,42.140459
control_Abanico,Abanico,11,36.544050,94.722176,43.852859
control_Abanico,Abanico,12,36.800050,95.385728,44.160059
control_Antuco,Antuco,1,57.650954,149.431274,92.241527
