i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,25.158588,65.211061,0.000000
afluente_Embalse,Embalse,2,16.666771,43.200272,0.000000
afluente_Embalse,Embalse,3,14.149748,36.676147,0.000000
afluente_Embalse,Embalse,4,14.856317,38.507573,0.000000
afluente_Embalse,Embalse,5,30.646649,79.436113,0.000000
afluente_Embalse,Embalse,6,53.035895,137.469039,0.000000
afluente_Embalse,Embalse,7,46.823266,121.365905,0.000000
afluente_Embalse,Embalse,8,67.895647,175.985517,0.000000
afluente_Embalse,Embalse,9,75.482896,195.651666,0.000000
afluente_Embalse,Embalse,10,91.778088,237.888805,0.000000
afluente_Embalse,Embalse,11,80.150270,207.749500,0.000000
afluente_Embalse,Embalse,12,39.894896,103.407571,0.000000
afluente_Abanico,control_Abanico,1,2.249473,5.830633,0.000000
afluente_Abanico,control_Abanico,2,1.017026,2.636132,0.000000
afluente_Abanico,control_Abanico,3,0.096623,0.250448,0.000000
afluente_Abanico,control_Abanico,4,0.098924,0.256411,0.000000
afluente_Abanico,control_Abanico,5,0.056223,0.145731,0.000000
afluente_Abanico,control_Abanico,6,0.643559,1.668104,0.000000
afluente_Abanico,control_Abanico,7,1.082093,2.804786,0.000000
afluente_Abanico,control_Abanico,8,1.613395,4.181919,0.000000
afluente_Abanico,control_Abanico,9,1.720478,4.459478,0.000000
afluente_Abanico,control_Abanico,10,2.848447,7.383175,0.000000
afluente_Abanico,control_Abanico,11,3.895927,10.098242,0.000000
afluente_Abanico,control_Abanico,12,3.153155,8.172978,0.000000
afluente_Antuco,control_Antuco,1,14.988822,38.851026,0.000000
afluente_Antuco,control_Antuco,2,11.427735,29.620690,0.000000
afluente_Antuco,control_Antuco,3,9.358984,24.258487,0.000000
afluente_Antuco,control_Antuco,4,10.855611,28.137743,0.000000
afluente_Antuco,control_Antuco,5,16.898459,43.800805,0.000000
afluente_Antuco,control_Antuco,6,54.141715,140.335325,0.000000
afluente_Antuco,control_Antuco,7,54.995301,142.547819,0.000000
afluente_Antuco,control_Antuco,8,68.750397,178.201030,0.000000
afluente_Antuco,control_Antuco,9,59.523576,154.285109,0.000000
afluente_Antuco,control_Antuco,10,62.840203,162.881806,0.000000
afluente_Antuco,control_Antuco,11,46.466489,120.441140,0.000000
afluente_Antuco,control_Antuco,12,23.831871,61.772210,0.000000
afluente_Canecol,control_Canecol,1,2.257097,5.850395,0.000000
afluente_Canecol,control_Canecol,2,1.455172,3.771807,0.000000
afluente_Canecol,control_Canecol,3,0.994194,2.576950,0.000000
afluente_Canecol,control_Canecol,4,1.018000,2.638656,0.000000
afluente_Canecol,control_Canecol,5,6.607419,17.126431,0.000000
afluente_Canecol,control_Canecol,6,11.567333,29.982528,0.000000
afluente_Canecol,control_Canecol,7,14.633226,37.929321,0.000000
afluente_Canecol,control_Canecol,8,14.449032,37.451892,0.000000
afluente_Canecol,control_Canecol,9,12.231000,31.702752,0.000000
afluente_Canecol,control_Canecol,10,12.272903,31.811365,0.000000
afluente_Canecol,control_Canecol,11,9.913333,25.695360,0.000000
afluente_Canecol,control_Canecol,12,4.325161,11.210818,0.000000
afluente_Tucapel,control_Tucapel,1,25.901976,67.137923,0.000000
afluente_Tucapel,control_Tucapel,2,24.572113,63.690917,0.000000
afluente_Tucapel,control_Tucapel,3,27.560985,71.438073,0.000000
afluente_Tucapel,control_Tucapel,4,20.040948,51.946137,0.000000
afluente_Tucapel,control_Tucapel,5,30.493608,79.039433,0.000000
afluente_Tucapel,control_Tucapel,6,50.724954,131.479080,0.000000
afluente_Tucapel,control_Tucapel,7,62.195468,161.210654,0.000000
afluente_Tucapel,control_Tucapel,8,21.806130,56.521489,0.000000
afluente_Tucapel,control_Tucapel,9,12.217705,31.668292,0.000000
afluente_Tucapel,control_Tucapel,10,36.519400,94.658284,0.000000
afluente_Tucapel,control_Tucapel,11,17.541394,45.467293,0.000000
afluente_Tucapel,control_Tucapel,12,16.696337,43.276904,0.000000
afluente_Laja_I,control_Laja_I,1,0.442526,1.147028,0.000000
afluente_Laja_I,control_Laja_I,2,0.920441,2.385784,0.000000
afluente_Laja_I,control_Laja_I,3,1.899145,4.922584,0.000000
afluente_Laja_I,control_Laja_I,4,9.533333,24.710400,0.000000
afluente_Laja_I,control_Laja_I,5,3.672438,9.518960,0.000000
afluente_Laja_I,control_Laja_I,6,15.933333,41.299200,0.000000
afluente_Laja_I,control_Laja_I,7,4.441935,11.513497,0.000000
afluente_Laja_I,control_Laja_I,8,2.580902,6.689699,0.000000
afluente_Laja_I,control_Laja_I,9,10.886200,28.217030,0.000000
afluente_Laja_I,control_Laja_I,10,6.314100,16.366147,0.000000
afluente_Laja_I,control_Laja_I,11,2.268348,5.879557,0.000000
afluente_Laja_I,control_Laja_I,12,0.455687,1.181142,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,0.000000,0.000000,0.000000
Embalse,ElToro,9,0.000000,0.000000,0.000000
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,27.006173,70.000000,129.629630
Embalse,ElToro,12,0.000000,0.000000,0.000000
control_Abanico,Abanico,1,25.961077,67.291112,31.153293
control_Abanico,Abanico,2,24.728631,64.096611,29.674357
control_Abanico,Abanico,3,23.808228,61.710927,28.569873
control_Abanico,Abanico,4,22.474388,58.253614,26.969266
control_Abanico,Abanico,5,22.431687,58.142934,26.918025
control_Abanico,Abanico,6,23.019023,59.665307,27.622827
control_Abanico,Abanico,7,24.793698,64.265265,29.752437
control_Abanico,Abanico,8,25.324999,65.642398,30.389999
control_Abanico,Abanico,9,25.432082,65.919957,30.518498
control_Abanico,Abanico,10,27.894384,72.302242,33.473260
control_Abanico,Abanico,11,34.004976,88.140899,40.805972
control_Abanico,Abanico,12,33.262205,86.215635,39.914646
control_Antuco,Antuco,1,40.949899,106.142138,65.519838
control_Antuco,Antuco,2,36.156366,93.717300,57.850185
control_Antuco,Antuco,3,33.167212,85.969414,53.067539
control_Antuco,Antuco,4,33.329999,86.391357,53.327998
control_Antuco,Antuco,5,39.330146,101.943738,62.928234
control_Antuco,Antuco,6,77.160738,200.000633,123.457181
control_Antuco,Antuco,7,79.788999,206.813084,127.662398
control_Antuco,Antuco,8,94.075397,243.843428,150.520635
control_Antuco,Antuco,9,84.955658,220.205066,135.929053
control_Antuco,Antuco,10,90.734586,235.184048,145.175338
control_Antuco,Antuco,11,107.477638,278.582039,171.964222
control_Antuco,Antuco,12,57.094076,147.987844,91.350521
control_Rucue,Rucue,1,40.949899,106.142138,52.415871
control_Rucue,Rucue,2,36.156366,93.717300,46.280148
control_Rucue,Rucue,3,33.167212,85.969414,42.454031
control_Rucue,Rucue,4,33.329999,86.391357,42.662398
control_Rucue,Rucue,5,39.330146,101.943738,50.342587
control_Rucue,Rucue,6,77.160738,200.000633,98.765745
