i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,88.310000,228.899520,0.000000
afluente_Embalse,Embalse,2,48.530000,125.789760,0.000000
afluente_Embalse,Embalse,3,29.330000,76.023360,0.000000
afluente_Embalse,Embalse,4,29.050000,75.297600,0.000000
afluente_Embalse,Embalse,5,43.830000,113.607360,0.000000
afluente_Embalse,Embalse,6,58.550000,151.761600,0.000000
afluente_Embalse,Embalse,7,95.798179,248.308880,0.000000
afluente_Embalse,Embalse,8,53.010000,137.401920,0.000000
afluente_Embalse,Embalse,9,50.740000,131.518080,0.000000
afluente_Embalse,Embalse,10,96.010000,248.857920,0.000000
afluente_Embalse,Embalse,11,140.700000,364.694400,0.000000
afluente_Embalse,Embalse,12,148.439448,384.755048,0.000000
afluente_Abanico,control_Abanico,1,6.000000,15.552000,0.000000
afluente_Abanico,control_Abanico,2,4.500000,11.664000,0.000000
afluente_Abanico,control_Abanico,3,3.700000,9.590400,0.000000
afluente_Abanico,control_Abanico,4,3.200000,8.294400,0.000000
afluente_Abanico,control_Abanico,5,3.900000,10.108800,0.000000
afluente_Abanico,control_Abanico,6,3.800000,9.849600,0.000000
afluente_Abanico,control_Abanico,7,4.900000,12.700800,0.000000
afluente_Abanico,control_Abanico,8,3.500000,9.072000,0.000000
afluente_Abanico,control_Abanico,9,3.600000,9.331200,0.000000
afluente_Abanico,control_Abanico,10,4.500000,11.664000,0.000000
afluente_Abanico,control_Abanico,11,5.600000,14.515200,0.000000
afluente_Abanico,control_Abanico,12,7.400000,19.180800,0.000000
afluente_Antuco,control_Antuco,1,67.290000,174.415680,0.000000
afluente_Antuco,control_Antuco,2,34.170000,88.568640,0.000000
afluente_Antuco,control_Antuco,3,17.970000,46.578240,0.000000
afluente_Antuco,control_Antuco,4,12.950000,33.566400,0.000000
afluente_Antuco,control_Antuco,5,29.570000,76.645440,0.000000
afluente_Antuco,control_Antuco,6,51.750000,134.136000,0.000000
afluente_Antuco,control_Antuco,7,116.547550,302.091250,0.000000
afluente_Antuco,control_Antuco,8,50.190000,130.092480,0.000000
afluente_Antuco,control_Antuco,9,64.960000,168.376320,0.000000
afluente_Antuco,control_Antuco,10,83.178873,215.599639,0.000000
afluente_Antuco,control_Antuco,11,95.700000,248.054400,0.000000
afluente_Antuco,control_Antuco,12,136.617007,354.111281,0.000000
afluente_Canecol,control_Canecol,1,11.174924,28.965402,0.000000
afluente_Canecol,control_Canecol,2,6.700532,17.367780,0.000000
afluente_Canecol,control_Canecol,3,5.245385,13.596037,0.000000
afluente_Canecol,control_Canecol,4,6.482778,16.803361,0.000000
afluente_Canecol,control_Canecol,5,11.978435,31.048103,0.000000
afluente_Canecol,control_Canecol,6,21.917120,56.809176,0.000000
afluente_Canecol,control_Canecol,7,39.800119,103.161908,0.000000
afluente_Canecol,control_Canecol,8,19.391252,50.262124,0.000000
afluente_Canecol,control_Canecol,9,19.276953,49.965861,0.000000
afluente_Canecol,control_Canecol,10,17.321807,44.898124,0.000000
afluente_Canecol,control_Canecol,11,16.264866,42.158533,0.000000
afluente_Canecol,control_Canecol,12,26.838942,69.566539,0.000000
afluente_Tucapel,control_Tucapel,1,46.735076,121.137318,0.000000
afluente_Tucapel,control_Tucapel,2,37.009468,95.928540,0.000000
afluente_Tucapel,control_Tucapel,3,33.854615,87.751163,0.000000
afluente_Tucapel,control_Tucapel,4,24.727222,64.092959,0.000000
afluente_Tucapel,control_Tucapel,5,22.801565,59.101657,0.000000
afluente_Tucapel,control_Tucapel,6,50.082880,129.814824,0.000000
afluente_Tucapel,control_Tucapel,7,95.224152,246.821003,0.000000
afluente_Tucapel,control_Tucapel,8,55.938748,144.993236,0.000000
afluente_Tucapel,control_Tucapel,9,53.963047,139.872219,0.000000
afluente_Tucapel,control_Tucapel,10,37.999320,98.494237,0.000000
afluente_Tucapel,control_Tucapel,11,37.685134,97.679867,0.000000
afluente_Tucapel,control_Tucapel,12,88.884603,230.388892,0.000000
afluente_Laja_I,control_Laja_I,1,20.690000,53.628480,0.000000
afluente_Laja_I,control_Laja_I,2,26.310000,68.195520,0.000000
afluente_Laja_I,control_Laja_I,3,11.970000,31.026240,0.000000
afluente_Laja_I,control_Laja_I,4,27.420000,71.072640,0.000000
afluente_Laja_I,control_Laja_I,5,27.080000,70.191360,0.000000
afluente_Laja_I,control_Laja_I,6,56.470000,146.370240,0.000000
afluente_Laja_I,control_Laja_I,7,44.900000,116.380800,0.000000
afluente_Laja_I,control_Laja_I,8,32.450000,84.110400,0.000000
afluente_Laja_I,control_Laja_I,9,16.570000,42.949440,0.000000
afluente_Laja_I,control_Laja_I,10,27.520000,71.331840,0.000000
afluente_Laja_I,control_Laja_I,11,18.130000,46.992960,0.000000
afluente_Laja_I,control_Laja_I,12,19.680000,51.010560,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,12.349487,32.009870,59.277538
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
