i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,29.686464,76.947315,0.000000
afluente_Embalse,Embalse,2,17.449209,45.228349,0.000000
afluente_Embalse,Embalse,3,17.090009,44.297302,0.000000
afluente_Embalse,Embalse,4,18.284069,47.392306,0.000000
afluente_Embalse,Embalse,5,47.903281,124.165303,0.000000
afluente_Embalse,Embalse,6,99.998586,259.196335,0.000000
afluente_Embalse,Embalse,7,57.292403,148.501907,0.000000
afluente_Embalse,Embalse,8,37.907229,98.255537,0.000000
afluente_Embalse,Embalse,9,46.402596,120.275529,0.000000
afluente_Embalse,Embalse,10,43.761041,113.428618,0.000000
afluente_Embalse,Embalse,11,26.577410,68.888647,0.000000
afluente_Embalse,Embalse,12,42.005314,108.877774,0.000000
afluente_Abanico,control_Abanico,1,2.664779,6.907107,0.000000
afluente_Abanico,control_Abanico,2,2.181729,5.655043,0.000000
afluente_Abanico,control_Abanico,3,1.963118,5.088402,0.000000
afluente_Abanico,control_Abanico,4,2.178242,5.646004,0.000000
afluente_Abanico,control_Abanico,5,2.173333,5.633280,0.000000
afluente_Abanico,control_Abanico,6,4.685681,12.145285,0.000000
afluente_Abanico,control_Abanico,7,2.864835,7.425652,0.000000
afluente_Abanico,control_Abanico,8,2.435800,6.313595,0.000000
afluente_Abanico,control_Abanico,9,2.584372,6.698693,0.000000
afluente_Abanico,control_Abanico,10,2.251546,5.836007,0.000000
afluente_Abanico,control_Abanico,11,2.364421,6.128579,0.000000
afluente_Abanico,control_Abanico,12,2.461419,6.379997,0.000000
afluente_Antuco,control_Antuco,1,24.349742,63.114531,0.000000
afluente_Antuco,control_Antuco,2,14.616471,37.885892,0.000000
afluente_Antuco,control_Antuco,3,10.542555,27.326302,0.000000
afluente_Antuco,control_Antuco,4,11.005080,28.525167,0.000000
afluente_Antuco,control_Antuco,5,39.888784,103.391728,0.000000
afluente_Antuco,control_Antuco,6,95.889825,248.546426,0.000000
afluente_Antuco,control_Antuco,7,54.047381,140.090811,0.000000
afluente_Antuco,control_Antuco,8,31.059323,80.505764,0.000000
afluente_Antuco,control_Antuco,9,36.947952,95.769092,0.000000
afluente_Antuco,control_Antuco,10,30.800653,79.835292,0.000000
afluente_Antuco,control_Antuco,11,24.399094,63.242452,0.000000
afluente_Antuco,control_Antuco,12,37.761843,97.878697,0.000000
afluente_Canecol,control_Canecol,1,4.495161,11.651458,0.000000
afluente_Canecol,control_Canecol,2,2.665357,6.908606,0.000000
afluente_Canecol,control_Canecol,3,1.248387,3.235819,0.000000
afluente_Canecol,control_Canecol,4,2.076000,5.380992,0.000000
afluente_Canecol,control_Canecol,5,20.912903,54.206245,0.000000
afluente_Canecol,control_Canecol,6,47.081000,122.033952,0.000000
afluente_Canecol,control_Canecol,7,22.002903,57.031525,0.000000
afluente_Canecol,control_Canecol,8,10.793226,27.976041,0.000000
afluente_Canecol,control_Canecol,9,8.413333,21.807360,0.000000
afluente_Canecol,control_Canecol,10,7.880645,20.426632,0.000000
afluente_Canecol,control_Canecol,11,4.725000,12.247200,0.000000
afluente_Canecol,control_Canecol,12,16.520323,42.820676,0.000000
afluente_Tucapel,control_Tucapel,1,25.853656,67.012677,0.000000
afluente_Tucapel,control_Tucapel,2,26.112321,67.683137,0.000000
afluente_Tucapel,control_Tucapel,3,22.992213,59.595816,0.000000
afluente_Tucapel,control_Tucapel,4,17.407151,45.119334,0.000000
afluente_Tucapel,control_Tucapel,5,20.687240,53.621326,0.000000
afluente_Tucapel,control_Tucapel,6,28.954604,75.050334,0.000000
afluente_Tucapel,control_Tucapel,7,40.197168,104.191060,0.000000
afluente_Tucapel,control_Tucapel,8,18.934314,49.077741,0.000000
afluente_Tucapel,control_Tucapel,9,23.602168,61.176819,0.000000
afluente_Tucapel,control_Tucapel,10,20.009596,51.864872,0.000000
afluente_Tucapel,control_Tucapel,11,25.601249,66.358438,0.000000
afluente_Tucapel,control_Tucapel,12,29.271091,75.870669,0.000000
afluente_Laja_I,control_Laja_I,1,4.070000,10.549440,0.000000
afluente_Laja_I,control_Laja_I,2,6.610000,17.133120,0.000000
afluente_Laja_I,control_Laja_I,3,7.690000,19.932480,0.000000
afluente_Laja_I,control_Laja_I,4,7.870000,20.399040,0.000000
afluente_Laja_I,control_Laja_I,5,19.620000,50.855040,0.000000
afluente_Laja_I,control_Laja_I,6,39.560000,102.539520,0.000000
afluente_Laja_I,control_Laja_I,7,32.230000,83.540160,0.000000
afluente_Laja_I,control_Laja_I,8,22.060000,57.179520,0.000000
afluente_Laja_I,control_Laja_I,9,13.220000,34.266240,0.000000
afluente_Laja_I,control_Laja_I,10,7.810000,20.243520,0.000000
afluente_Laja_I,control_Laja_I,11,2.000000,5.184000,0.000000
afluente_Laja_I,control_Laja_I,12,9.830000,25.479360,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,9.939738,25.763801,47.710742
Embalse,ElToro,8,0.000000,0.000000,0.000000
Embalse,ElToro,9,17.066435,44.236199,81.918888
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,0.000000,0.000000,0.000000
control_Abanico,Abanico,1,26.376383,68.367585,31.651660
control_Abanico,Abanico,2,25.893334,67.115521,31.072001
control_Abanico,Abanico,3,25.674722,66.548881,30.809667
control_Abanico,Abanico,4,25.889847,67.106483,31.067816
control_Abanico,Abanico,5,24.548797,63.630483,29.458557
control_Abanico,Abanico,6,28.397285,73.605764,34.076743
