i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,35.583238,92.231752,0.000000
afluente_Embalse,Embalse,2,22.630472,58.658184,0.000000
afluente_Embalse,Embalse,3,21.731965,56.329254,0.000000
afluente_Embalse,Embalse,4,26.948513,69.850547,0.000000
afluente_Embalse,Embalse,5,171.227538,443.821779,0.000000
afluente_Embalse,Embalse,6,107.029573,277.420653,0.000000
afluente_Embalse,Embalse,7,93.564488,242.519154,0.000000
afluente_Embalse,Embalse,8,44.855717,116.266018,0.000000
afluente_Embalse,Embalse,9,77.744332,201.513307,0.000000
afluente_Embalse,Embalse,10,83.302030,215.918862,0.000000
afluente_Embalse,Embalse,11,94.697091,245.454859,0.000000
afluente_Embalse,Embalse,12,60.807429,157.612857,0.000000
afluente_Abanico,control_Abanico,1,3.228000,8.366976,0.000000
afluente_Abanico,control_Abanico,2,2.680000,6.946560,0.000000
afluente_Abanico,control_Abanico,3,2.410000,6.246720,0.000000
afluente_Abanico,control_Abanico,4,3.653500,9.469872,0.000000
afluente_Abanico,control_Abanico,5,6.472000,16.775424,0.000000
afluente_Abanico,control_Abanico,6,4.638000,12.021696,0.000000
afluente_Abanico,control_Abanico,7,4.624000,11.985408,0.000000
afluente_Abanico,control_Abanico,8,2.934000,7.604928,0.000000
afluente_Abanico,control_Abanico,9,3.804000,9.859968,0.000000
afluente_Abanico,control_Abanico,10,3.850000,9.979200,0.000000
afluente_Abanico,control_Abanico,11,4.378000,11.347776,0.000000
afluente_Abanico,control_Abanico,12,3.614000,9.367488,0.000000
afluente_Antuco,control_Antuco,1,23.119800,59.926522,0.000000
afluente_Antuco,control_Antuco,2,13.158350,34.106443,0.000000
afluente_Antuco,control_Antuco,3,9.733660,25.229647,0.000000
afluente_Antuco,control_Antuco,4,12.906400,33.453389,0.000000
afluente_Antuco,control_Antuco,5,153.773125,398.579941,0.000000
afluente_Antuco,control_Antuco,6,92.493136,239.742208,0.000000
afluente_Antuco,control_Antuco,7,104.603231,271.131575,0.000000
afluente_Antuco,control_Antuco,8,42.198210,109.377760,0.000000
afluente_Antuco,control_Antuco,9,79.690426,206.557585,0.000000
afluente_Antuco,control_Antuco,10,67.492800,174.941338,0.000000
afluente_Antuco,control_Antuco,11,56.394600,146.174803,0.000000
afluente_Antuco,control_Antuco,12,38.526000,99.859392,0.000000
afluente_Canecol,control_Canecol,1,6.680000,17.314560,0.000000
afluente_Canecol,control_Canecol,2,11.400000,29.548800,0.000000
afluente_Canecol,control_Canecol,3,10.900000,28.252800,0.000000
afluente_Canecol,control_Canecol,4,6.760000,17.521920,0.000000
afluente_Canecol,control_Canecol,5,52.500000,136.080000,0.000000
afluente_Canecol,control_Canecol,6,24.200000,62.726400,0.000000
afluente_Canecol,control_Canecol,7,39.300000,101.865600,0.000000
afluente_Canecol,control_Canecol,8,13.300000,34.473600,0.000000
afluente_Canecol,control_Canecol,9,23.300000,60.393600,0.000000
afluente_Canecol,control_Canecol,10,14.400000,37.324800,0.000000
afluente_Canecol,control_Canecol,11,8.710000,22.576320,0.000000
afluente_Canecol,control_Canecol,12,16.100000,41.731200,0.000000
afluente_Tucapel,control_Tucapel,1,33.426119,86.640501,0.000000
afluente_Tucapel,control_Tucapel,2,23.518884,60.960948,0.000000
afluente_Tucapel,control_Tucapel,3,24.039369,62.310044,0.000000
afluente_Tucapel,control_Tucapel,4,13.245326,34.331884,0.000000
afluente_Tucapel,control_Tucapel,5,94.212325,244.198348,0.000000
afluente_Tucapel,control_Tucapel,6,47.081083,122.034167,0.000000
afluente_Tucapel,control_Tucapel,7,52.874783,137.051439,0.000000
afluente_Tucapel,control_Tucapel,8,43.206506,111.991264,0.000000
afluente_Tucapel,control_Tucapel,9,43.722720,113.329290,0.000000
afluente_Tucapel,control_Tucapel,10,30.598716,79.311872,0.000000
afluente_Tucapel,control_Tucapel,11,32.509154,84.263726,0.000000
afluente_Tucapel,control_Tucapel,12,36.162285,93.732643,0.000000
afluente_Laja_I,control_Laja_I,1,3.450000,8.942400,0.000000
afluente_Laja_I,control_Laja_I,2,2.590000,6.713280,0.000000
afluente_Laja_I,control_Laja_I,3,9.580000,24.831360,0.000000
afluente_Laja_I,control_Laja_I,4,20.720000,53.706240,0.000000
afluente_Laja_I,control_Laja_I,5,37.850000,98.107200,0.000000
afluente_Laja_I,control_Laja_I,6,47.370000,122.783040,0.000000
afluente_Laja_I,control_Laja_I,7,15.100000,39.139200,0.000000
afluente_Laja_I,control_Laja_I,8,16.230000,42.068160,0.000000
afluente_Laja_I,control_Laja_I,9,10.330000,26.775360,0.000000
afluente_Laja_I,control_Laja_I,10,7.040000,18.247680,0.000000
afluente_Laja_I,control_Laja_I,11,8.270000,21.435840,0.000000
afluente_Laja_I,control_Laja_I,12,5.900000,15.292800,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,27.006173,70.000000,129.629630
Embalse,ElToro,9,0.000000,0.000000,0.000000
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,0.000000,0.000000,0.000000
control_Abanico,Abanico,1,26.939604,69.827455,32.327525
control_Abanico,Abanico,2,26.391604,68.407039,31.669925
control_Abanico,Abanico,3,26.121604,67.707199,31.345925
control_Abanico,Abanico,4,27.365104,70.930351,32.838125
control_Abanico,Abanico,5,30.183604,78.235903,36.220325
control_Abanico,Abanico,6,29.683936,76.940763,35.620724
control_Abanico,Abanico,7,34.733050,90.028064,41.679659
control_Abanico,Abanico,8,33.043050,85.647584,39.651659
control_Abanico,Abanico,9,33.913050,87.902624,40.695659
control_Abanico,Abanico,10,33.959050,88.021856,40.750859
control_Abanico,Abanico,11,34.487050,89.390432,41.384459
control_Abanico,Abanico,12,33.723050,87.410144,40.467659
control_Antuco,Antuco,1,50.059404,129.753976,80.095047
control_Antuco,Antuco,2,39.549954,102.513482,63.279927
control_Antuco,Antuco,3,35.855264,92.936845,57.368423
control_Antuco,Antuco,4,40.271504,104.383740,64.434407
control_Antuco,Antuco,5,183.956730,476.815843,294.330768
control_Antuco,Antuco,6,122.177072,316.682971,195.483315
control_Antuco,Antuco,7,139.336281,361.159639,222.938049
control_Antuco,Antuco,8,102.247432,265.025345,163.595892
control_Antuco,Antuco,9,113.603476,294.460209,181.765561
control_Antuco,Antuco,10,101.451850,262.963194,162.322959
control_Antuco,Antuco,11,90.881650,235.565236,145.410639
control_Antuco,Antuco,12,72.249050,187.269536,115.598479
control_Rucue,Rucue,1,50.059404,129.753976,64.076038
control_Rucue,Rucue,2,39.549954,102.513482,50.623942
control_Rucue,Rucue,3,35.855264,92.936845,45.894738
control_Rucue,Rucue,4,40.271504,104.383740,51.547526
control_Rucue,Rucue,5,139.400000,361.324800,178.432000
control_Rucue,Rucue,6,122.177072,316.682971,156.386652
control_Rucue,Rucue,7,139.336281,361.159639,178.350439
control_Rucue,Rucue,8,102.247432,265.025345,130.876713
control_Rucue,Rucue,9,113.603476,294.460209,145.412449
control_Rucue,Rucue,10,101.451850,262.963194,129.858367
control_Rucue,Rucue,11,90.881650,235.565236,116.328511
control_Rucue,Rucue,12,72.249050,187.269536,92.478783
control_Quilleco,Quilleco,1,50.059404,129.753976,27.532672
control_Quilleco,Quilleco,2,39.549954,102.513482,21.752475
control_Quilleco,Quilleco,3,35.855264,92.936845,19.720395
control_Quilleco,Quilleco,4,40.271504,104.383740,22.149327
control_Quilleco,Quilleco,5,127.300000,329.961600,70.015000
control_Quilleco,Quilleco,6,122.177072,316.682971,67.197390
control_Quilleco,Quilleco,7,127.300000,329.961600,70.015000
control_Quilleco,Quilleco,8,102.247432,265.025345,56.236088
control_Quilleco,Quilleco,9,113.603476,294.460209,62.481912
control_Quilleco,Quilleco,10,101.451850,262.963194,55.798517
control_Quilleco,Quilleco,11,90.881650,235.565236,49.984907
control_Quilleco,Quilleco,12,72.249050,187.269536,39.736977
control_CanalLaja,CanalLaja,1,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,2,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,3,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,4,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,5,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,6,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,7,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,8,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,9,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,10,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,11,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,12,20.000000,51.840000,0.000000
control_ElDiuto,ElDiuto,1,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,2,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,3,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,4,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,5,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,6,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,7,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,8,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,9,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,10,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,11,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,12,20.000000,51.840000,3.250000
control_Laja_I,Laja_I,1,73.615524,190.811438,10.085327
control_Laja_I,Laja_I,2,57.058839,147.896510,7.817061
control_Laja_I,Laja_I,3,60.374633,156.491049,8.271325
control_Laja_I,Laja_I,4,60.996830,158.103783,8.356566
control_Laja_I,Laja_I,5,250.400000,649.036800,34.304800
control_Laja_I,Laja_I,6,220.828155,572.386577,30.253457
control_Laja_I,Laja_I,7,226.611064,587.375878,31.045716
control_Laja_I,Laja_I,8,154.983938,401.718369,21.232800
control_Laja_I,Laja_I,9,170.956196,443.118459,23.420999
control_Laja_I,Laja_I,10,133.490566,346.007546,18.288207
control_Laja_I,Laja_I,11,120.370803,312.001122,16.490800
control_Laja_I,Laja_I,12,110.411334,286.186179,15.126353
AltoPolc,Embalse,1,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,2,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,3,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,4,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,5,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,6,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,7,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,8,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,9,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,10,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,11,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,12,-0.000000,-0.000000,0.000000
Embalse,control_FiltracionesLaja,1,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,2,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,3,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,4,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,5,23.711604,61.460479,0.000000
Embalse,control_FiltracionesLaja,6,25.045936,64.919067,0.000000
Embalse,control_FiltracionesLaja,7,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,8,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,9,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,10,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,11,30.109050,78.042656,0.000000
Embalse,control_FiltracionesLaja,12,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,1,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,2,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,3,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,4,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,5,23.711604,61.460479,0.000000
control_FiltracionesLaja,FiltracionesLaja,6,25.045936,64.919067,0.000000
control_FiltracionesLaja,FiltracionesLaja,7,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,8,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,9,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,10,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,11,30.109050,78.042656,0.000000
control_FiltracionesLaja,FiltracionesLaja,12,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,1,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,2,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,3,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,4,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,5,23.711604,61.460479,0.000000
FiltracionesLaja,control_Abanico,6,25.045936,64.919067,0.000000
FiltracionesLaja,control_Abanico,7,30.109050,78.042656,0.000000
FiltracionesLaja,control_Abanico,8,30.109050,78.042656,0.000000
