i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,42.730000,110.756160,0.000000
afluente_Embalse,Embalse,2,23.130000,59.952960,0.000000
afluente_Embalse,Embalse,3,25.810000,66.899520,0.000000
afluente_Embalse,Embalse,4,22.830000,59.175360,0.000000
afluente_Embalse,Embalse,5,19.830000,51.399360,0.000000
afluente_Embalse,Embalse,6,75.050000,194.529600,0.000000
afluente_Embalse,Embalse,7,55.200000,143.078400,0.000000
afluente_Embalse,Embalse,8,46.850000,121.435200,0.000000
afluente_Embalse,Embalse,9,43.110000,111.741120,0.000000
afluente_Embalse,Embalse,10,117.921076,305.651429,0.000000
afluente_Embalse,Embalse,11,132.855462,344.361357,0.000000
afluente_Embalse,Embalse,12,75.600000,195.955200,0.000000
afluente_Abanico,control_Abanico,1,3.700000,9.590400,0.000000
afluente_Abanico,control_Abanico,2,3.100000,8.035200,0.000000
afluente_Abanico,control_Abanico,3,3.400000,8.812800,0.000000
afluente_Abanico,control_Abanico,4,3.100000,8.035200,0.000000
afluente_Abanico,control_Abanico,5,2.700000,6.998400,0.000000
afluente_Abanico,control_Abanico,6,4.000000,10.368000,0.000000
afluente_Abanico,control_Abanico,7,3.800000,9.849600,0.000000
afluente_Abanico,control_Abanico,8,3.900000,10.108800,0.000000
afluente_Abanico,control_Abanico,9,3.600000,9.331200,0.000000
afluente_Abanico,control_Abanico,10,4.400000,11.404800,0.000000
afluente_Abanico,control_Abanico,11,5.100000,13.219200,0.000000
afluente_Abanico,control_Abanico,12,4.100000,10.627200,0.000000
afluente_Antuco,control_Antuco,1,22.170000,57.464640,0.000000
afluente_Antuco,control_Antuco,2,12.670000,32.840640,0.000000
afluente_Antuco,control_Antuco,3,13.290000,34.447680,0.000000
afluente_Antuco,control_Antuco,4,12.770000,33.099840,0.000000
afluente_Antuco,control_Antuco,5,9.570000,24.805440,0.000000
afluente_Antuco,control_Antuco,6,82.890549,214.852303,0.000000
afluente_Antuco,control_Antuco,7,63.367963,164.249760,0.000000
afluente_Antuco,control_Antuco,8,40.850000,105.883200,0.000000
afluente_Antuco,control_Antuco,9,39.990000,103.654080,0.000000
afluente_Antuco,control_Antuco,10,91.921600,238.260786,0.000000
afluente_Antuco,control_Antuco,11,77.744538,201.513843,0.000000
afluente_Antuco,control_Antuco,12,39.700000,102.902400,0.000000
afluente_Canecol,control_Canecol,1,6.124787,15.875447,0.000000
afluente_Canecol,control_Canecol,2,4.949997,12.830393,0.000000
afluente_Canecol,control_Canecol,3,5.671884,14.701522,0.000000
afluente_Canecol,control_Canecol,4,5.668955,14.693931,0.000000
afluente_Canecol,control_Canecol,5,6.532431,16.932062,0.000000
afluente_Canecol,control_Canecol,6,36.334586,94.179248,0.000000
afluente_Canecol,control_Canecol,7,24.082513,62.421874,0.000000
afluente_Canecol,control_Canecol,8,14.570676,37.767193,0.000000
afluente_Canecol,control_Canecol,9,15.867856,41.129482,0.000000
afluente_Canecol,control_Canecol,10,27.893074,72.298847,0.000000
afluente_Canecol,control_Canecol,11,15.193846,39.382448,0.000000
afluente_Canecol,control_Canecol,12,8.504530,22.043742,0.000000
afluente_Tucapel,control_Tucapel,1,38.315213,99.313033,0.000000
afluente_Tucapel,control_Tucapel,2,44.240003,114.670087,0.000000
afluente_Tucapel,control_Tucapel,3,41.368116,107.226158,0.000000
afluente_Tucapel,control_Tucapel,4,13.671045,35.435349,0.000000
afluente_Tucapel,control_Tucapel,5,19.947569,51.704098,0.000000
afluente_Tucapel,control_Tucapel,6,50.914865,131.971330,0.000000
afluente_Tucapel,control_Tucapel,7,38.209524,99.039086,0.000000
afluente_Tucapel,control_Tucapel,8,31.369324,81.309287,0.000000
afluente_Tucapel,control_Tucapel,9,40.812144,105.785078,0.000000
afluente_Tucapel,control_Tucapel,10,48.494251,125.697098,0.000000
afluente_Tucapel,control_Tucapel,11,34.466154,89.336272,0.000000
afluente_Tucapel,control_Tucapel,12,34.995470,90.708258,0.000000
