i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,26.256559,68.057001,0.000000
afluente_Embalse,Embalse,2,20.165342,52.268567,0.000000
afluente_Embalse,Embalse,3,14.829519,38.438114,0.000000
afluente_Embalse,Embalse,4,48.015217,124.455443,0.000000
afluente_Embalse,Embalse,5,29.650546,76.854216,0.000000
afluente_Embalse,Embalse,6,84.777637,219.743635,0.000000
afluente_Embalse,Embalse,7,84.369750,218.686391,0.000000
afluente_Embalse,Embalse,8,49.608003,128.583943,0.000000
afluente_Embalse,Embalse,9,76.718471,198.854277,0.000000
afluente_Embalse,Embalse,10,77.321659,200.417741,0.000000
afluente_Embalse,Embalse,11,91.142739,236.241980,0.000000
afluente_Embalse,Embalse,12,51.222407,132.768478,0.000000
afluente_Abanico,control_Abanico,1,5.240000,13.582080,0.000000
afluente_Abanico,control_Abanico,2,4.490000,11.638080,0.000000
afluente_Abanico,control_Abanico,3,3.070000,7.957440,0.000000
afluente_Abanico,control_Abanico,4,3.980000,10.316160,0.000000
afluente_Abanico,control_Abanico,5,3.200000,8.294400,0.000000
afluente_Abanico,control_Abanico,6,4.940000,12.804480,0.000000
afluente_Abanico,control_Abanico,7,4.780000,12.389760,0.000000
afluente_Abanico,control_Abanico,8,4.180000,10.834560,0.000000
afluente_Abanico,control_Abanico,9,4.720000,12.234240,0.000000
afluente_Abanico,control_Abanico,10,5.600000,14.515200,0.000000
afluente_Abanico,control_Abanico,11,7.000000,18.144000,0.000000
afluente_Abanico,control_Abanico,12,5.500000,14.256000,0.000000
afluente_Antuco,control_Antuco,1,14.249347,36.934308,0.000000
afluente_Antuco,control_Antuco,2,7.994971,20.722966,0.000000
afluente_Antuco,control_Antuco,3,4.949935,12.830233,0.000000
afluente_Antuco,control_Antuco,4,33.336017,86.406955,0.000000
afluente_Antuco,control_Antuco,5,19.374229,50.218002,0.000000
afluente_Antuco,control_Antuco,6,75.879789,196.680414,0.000000
afluente_Antuco,control_Antuco,7,79.710181,206.608788,0.000000
afluente_Antuco,control_Antuco,8,42.905061,111.209919,0.000000
afluente_Antuco,control_Antuco,9,70.180137,181.906914,0.000000
afluente_Antuco,control_Antuco,10,56.876842,147.424774,0.000000
afluente_Antuco,control_Antuco,11,66.089700,171.304502,0.000000
afluente_Antuco,control_Antuco,12,32.784819,84.978252,0.000000
afluente_Canecol,control_Canecol,1,1.468367,3.806006,0.000000
afluente_Canecol,control_Canecol,2,0.231086,0.598976,0.000000
afluente_Canecol,control_Canecol,3,0.050000,0.129600,0.000000
afluente_Canecol,control_Canecol,4,20.692332,53.634526,0.000000
afluente_Canecol,control_Canecol,5,5.323105,13.797488,0.000000
afluente_Canecol,control_Canecol,6,32.331684,83.803725,0.000000
afluente_Canecol,control_Canecol,7,30.524817,79.120325,0.000000
afluente_Canecol,control_Canecol,8,14.388774,37.295703,0.000000
afluente_Canecol,control_Canecol,9,20.720299,53.707015,0.000000
afluente_Canecol,control_Canecol,10,18.814319,48.766715,0.000000
afluente_Canecol,control_Canecol,11,17.101733,44.327691,0.000000
afluente_Canecol,control_Canecol,12,4.975183,12.895674,0.000000
afluente_Tucapel,control_Tucapel,1,27.280966,70.712263,0.000000
afluente_Tucapel,control_Tucapel,2,33.722936,87.409849,0.000000
afluente_Tucapel,control_Tucapel,3,32.473361,84.170951,0.000000
afluente_Tucapel,control_Tucapel,4,24.134327,62.556175,0.000000
afluente_Tucapel,control_Tucapel,5,6.814667,17.663617,0.000000
afluente_Tucapel,control_Tucapel,6,22.007835,57.044308,0.000000
afluente_Tucapel,control_Tucapel,7,73.422141,190.310188,0.000000
afluente_Tucapel,control_Tucapel,8,51.431817,133.311270,0.000000
afluente_Tucapel,control_Tucapel,9,41.416426,107.351377,0.000000
afluente_Tucapel,control_Tucapel,10,19.916881,51.624554,0.000000
afluente_Tucapel,control_Tucapel,11,42.744414,110.793522,0.000000
afluente_Tucapel,control_Tucapel,12,32.512687,84.272885,0.000000
afluente_Laja_I,control_Laja_I,1,7.770000,20.139840,0.000000
afluente_Laja_I,control_Laja_I,2,3.940000,10.212480,0.000000
afluente_Laja_I,control_Laja_I,3,8.170000,21.176640,0.000000
afluente_Laja_I,control_Laja_I,4,1.000000,2.592000,0.000000
afluente_Laja_I,control_Laja_I,5,1.000000,2.592000,0.000000
afluente_Laja_I,control_Laja_I,6,8.030000,20.813760,0.000000
afluente_Laja_I,control_Laja_I,7,17.030000,44.141760,0.000000
afluente_Laja_I,control_Laja_I,8,17.710000,45.904320,0.000000
afluente_Laja_I,control_Laja_I,9,21.100000,54.691200,0.000000
afluente_Laja_I,control_Laja_I,10,15.300000,39.657600,0.000000
afluente_Laja_I,control_Laja_I,11,10.980000,28.460160,0.000000
afluente_Laja_I,control_Laja_I,12,8.910000,23.094720,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,0.000000,0.000000,0.000000
Embalse,ElToro,9,0.000000,0.000000,0.000000
Embalse,ElToro,10,27.006173,70.000000,129.629630
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,0.000000,0.000000,0.000000
