i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,20.295078,52.604842,0.000000
afluente_Embalse,Embalse,2,14.570728,37.767327,0.000000
afluente_Embalse,Embalse,3,12.600204,32.659730,0.000000
afluente_Embalse,Embalse,4,33.537026,86.927970,0.000000
afluente_Embalse,Embalse,5,47.549601,123.248565,0.000000
afluente_Embalse,Embalse,6,54.111489,140.256979,0.000000
afluente_Embalse,Embalse,7,38.407656,99.552644,0.000000
afluente_Embalse,Embalse,8,82.628926,214.174176,0.000000
afluente_Embalse,Embalse,9,115.872379,300.341207,0.000000
afluente_Embalse,Embalse,10,80.017497,207.405351,0.000000
afluente_Embalse,Embalse,11,53.987082,139.934517,0.000000
afluente_Embalse,Embalse,12,30.373081,78.727026,0.000000
afluente_Abanico,control_Abanico,1,3.546000,9.191232,0.000000
afluente_Abanico,control_Abanico,2,3.596500,9.322128,0.000000
afluente_Abanico,control_Abanico,3,3.094000,8.019648,0.000000
afluente_Abanico,control_Abanico,4,2.546000,6.599232,0.000000
afluente_Abanico,control_Abanico,5,3.590000,9.305280,0.000000
afluente_Abanico,control_Abanico,6,3.706000,9.605952,0.000000
afluente_Abanico,control_Abanico,7,2.768000,7.174656,0.000000
afluente_Abanico,control_Abanico,8,4.858000,12.591936,0.000000
afluente_Abanico,control_Abanico,9,6.958000,18.035136,0.000000
afluente_Abanico,control_Abanico,10,5.230000,13.556160,0.000000
afluente_Abanico,control_Abanico,11,4.398000,11.399616,0.000000
afluente_Abanico,control_Abanico,12,3.480000,9.020160,0.000000
afluente_Antuco,control_Antuco,1,10.539500,27.318384,0.000000
afluente_Antuco,control_Antuco,2,7.984380,20.695513,0.000000
afluente_Antuco,control_Antuco,3,6.438560,16.688748,0.000000
afluente_Antuco,control_Antuco,4,22.847100,59.219683,0.000000
afluente_Antuco,control_Antuco,5,40.117360,103.984197,0.000000
afluente_Antuco,control_Antuco,6,44.044100,114.162307,0.000000
afluente_Antuco,control_Antuco,7,27.959840,72.471905,0.000000
afluente_Antuco,control_Antuco,8,75.145407,194.776895,0.000000
afluente_Antuco,control_Antuco,9,121.146288,314.011177,0.000000
afluente_Antuco,control_Antuco,10,65.556500,169.922448,0.000000
afluente_Antuco,control_Antuco,11,34.654270,89.823868,0.000000
afluente_Antuco,control_Antuco,12,18.076770,46.854988,0.000000
afluente_Canecol,control_Canecol,1,2.010000,5.209920,0.000000
afluente_Canecol,control_Canecol,2,1.150000,2.980800,0.000000
afluente_Canecol,control_Canecol,3,0.766000,1.985472,0.000000
afluente_Canecol,control_Canecol,4,7.640000,19.802880,0.000000
afluente_Canecol,control_Canecol,5,15.800000,40.953600,0.000000
afluente_Canecol,control_Canecol,6,19.800000,51.321600,0.000000
afluente_Canecol,control_Canecol,7,10.200000,26.438400,0.000000
afluente_Canecol,control_Canecol,8,24.300000,62.985600,0.000000
afluente_Canecol,control_Canecol,9,38.100000,98.755200,0.000000
afluente_Canecol,control_Canecol,10,13.300000,34.473600,0.000000
afluente_Canecol,control_Canecol,11,6.320000,16.381440,0.000000
afluente_Canecol,control_Canecol,12,2.690000,6.972480,0.000000
afluente_Tucapel,control_Tucapel,1,23.556823,61.059286,0.000000
afluente_Tucapel,control_Tucapel,2,22.624159,58.641821,0.000000
afluente_Tucapel,control_Tucapel,3,21.715859,56.287507,0.000000
afluente_Tucapel,control_Tucapel,4,27.763352,71.962609,0.000000
afluente_Tucapel,control_Tucapel,5,21.907997,56.785529,0.000000
afluente_Tucapel,control_Tucapel,6,30.628100,79.388035,0.000000
afluente_Tucapel,control_Tucapel,7,20.286140,52.581675,0.000000
afluente_Tucapel,control_Tucapel,8,35.185937,91.201948,0.000000
afluente_Tucapel,control_Tucapel,9,51.336165,133.063340,0.000000
afluente_Tucapel,control_Tucapel,10,26.949673,69.853552,0.000000
afluente_Tucapel,control_Tucapel,11,22.144681,57.399014,0.000000
afluente_Tucapel,control_Tucapel,12,23.294552,60.379478,0.000000
afluente_Laja_I,control_Laja_I,1,6.830000,17.703360,0.000000
afluente_Laja_I,control_Laja_I,2,7.730000,20.036160,0.000000
afluente_Laja_I,control_Laja_I,3,11.000000,28.512000,0.000000
afluente_Laja_I,control_Laja_I,4,9.330000,24.183360,0.000000
afluente_Laja_I,control_Laja_I,5,7.620000,19.751040,0.000000
afluente_Laja_I,control_Laja_I,6,5.200000,13.478400,0.000000
afluente_Laja_I,control_Laja_I,7,22.010000,57.049920,0.000000
afluente_Laja_I,control_Laja_I,8,8.320000,21.565440,0.000000
afluente_Laja_I,control_Laja_I,9,5.100000,13.219200,0.000000
afluente_Laja_I,control_Laja_I,10,10.260000,26.593920,0.000000
afluente_Laja_I,control_Laja_I,11,16.160000,41.886720,0.000000
afluente_Laja_I,control_Laja_I,12,9.650000,25.012800,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,15.939693,41.315683,76.510524
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,0.000000,0.000000,0.000000
Embalse,ElToro,9,0.000000,0.000000,0.000000
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,11.066480,28.684317,53.119106
control_Abanico,Abanico,1,27.257604,70.651711,32.709125
control_Abanico,Abanico,2,27.308104,70.782607,32.769725
control_Abanico,Abanico,3,25.469464,66.016851,30.563357
control_Abanico,Abanico,4,24.921464,64.596435,29.905757
control_Abanico,Abanico,5,27.301604,70.765759,32.761925
control_Abanico,Abanico,6,27.417604,71.066431,32.901125
control_Abanico,Abanico,7,26.479604,68.635135,31.775525
control_Abanico,Abanico,8,28.569604,74.052415,34.283525
control_Abanico,Abanico,9,30.669604,79.495615,36.803525
control_Abanico,Abanico,10,35.339050,91.598816,42.406859
control_Abanico,Abanico,11,34.507050,89.442272,41.408459
control_Abanico,Abanico,12,33.589050,87.062816,40.306859
control_Antuco,Antuco,1,37.797104,97.970095,60.475367
control_Antuco,Antuco,2,35.292484,91.478120,56.467975
control_Antuco,Antuco,3,31.908024,82.705599,51.052839
control_Antuco,Antuco,4,47.768564,123.816118,76.429703
control_Antuco,Antuco,5,83.358657,216.065639,133.373851
control_Antuco,Antuco,6,71.461704,185.228738,114.338727
control_Antuco,Antuco,7,54.439444,141.107040,87.103111
control_Antuco,Antuco,8,103.715011,268.829309,165.944018
control_Antuco,Antuco,9,151.815892,393.506792,242.905427
control_Antuco,Antuco,10,100.895550,261.521264,161.432879
control_Antuco,Antuco,11,69.161320,179.266140,110.658111
control_Antuco,Antuco,12,62.732300,162.602121,100.371680
control_Rucue,Rucue,1,37.797104,97.970095,48.380294
control_Rucue,Rucue,2,35.292484,91.478120,45.174380
control_Rucue,Rucue,3,31.908024,82.705599,40.842271
control_Rucue,Rucue,4,47.768564,123.816118,61.143762
control_Rucue,Rucue,5,83.358657,216.065639,106.699081
control_Rucue,Rucue,6,71.461704,185.228738,91.470982
control_Rucue,Rucue,7,54.439444,141.107040,69.682489
control_Rucue,Rucue,8,103.715011,268.829309,132.755215
control_Rucue,Rucue,9,139.400000,361.324800,178.432000
control_Rucue,Rucue,10,100.895550,261.521264,129.146303
control_Rucue,Rucue,11,69.161320,179.266140,88.526489
control_Rucue,Rucue,12,62.732300,162.602121,80.297344
control_Quilleco,Quilleco,1,37.797104,97.970095,20.788407
control_Quilleco,Quilleco,2,35.292484,91.478120,19.410866
control_Quilleco,Quilleco,3,31.908024,82.705599,17.549413
control_Quilleco,Quilleco,4,47.768564,123.816118,26.272710
control_Quilleco,Quilleco,5,83.358657,216.065639,45.847261
control_Quilleco,Quilleco,6,71.461704,185.228738,39.303937
control_Quilleco,Quilleco,7,54.439444,141.107040,29.941694
control_Quilleco,Quilleco,8,103.715011,268.829309,57.043256
control_Quilleco,Quilleco,9,127.300000,329.961600,70.015000
control_Quilleco,Quilleco,10,100.895550,261.521264,55.492552
control_Quilleco,Quilleco,11,69.161320,179.266140,38.038726
control_Quilleco,Quilleco,12,62.732300,162.602121,34.502765
control_CanalLaja,CanalLaja,1,20.000000,51.840000,0.000000
