i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,26.891297,69.702241,0.000000
afluente_Embalse,Embalse,2,26.811671,69.495852,0.000000
afluente_Embalse,Embalse,3,13.220211,34.266788,0.000000
afluente_Embalse,Embalse,4,26.533879,68.775815,0.000000
afluente_Embalse,Embalse,5,22.736387,58.932716,0.000000
afluente_Embalse,Embalse,6,24.637376,63.860079,0.000000
afluente_Embalse,Embalse,7,49.237338,127.623181,0.000000
afluente_Embalse,Embalse,8,28.932430,74.992858,0.000000
afluente_Embalse,Embalse,9,41.854741,108.487489,0.000000
afluente_Embalse,Embalse,10,83.133348,215.481639,0.000000
afluente_Embalse,Embalse,11,88.643302,229.763439,0.000000
afluente_Embalse,Embalse,12,42.536873,110.255574,0.000000
afluente_Abanico,control_Abanico,1,5.786642,14.998975,0.000000
afluente_Abanico,control_Abanico,2,5.636420,14.609601,0.000000
afluente_Abanico,control_Abanico,3,4.670108,12.104919,0.000000
afluente_Abanico,control_Abanico,4,5.004640,12.972027,0.000000
afluente_Abanico,control_Abanico,5,3.711009,9.618935,0.000000
afluente_Abanico,control_Abanico,6,4.016009,10.409496,0.000000
afluente_Abanico,control_Abanico,7,5.429131,14.072307,0.000000
afluente_Abanico,control_Abanico,8,4.160531,10.784097,0.000000
afluente_Abanico,control_Abanico,9,4.196324,10.876872,0.000000
afluente_Abanico,control_Abanico,10,5.526670,14.325128,0.000000
afluente_Abanico,control_Abanico,11,6.425187,16.654086,0.000000
afluente_Abanico,control_Abanico,12,5.990225,15.526663,0.000000
afluente_Antuco,control_Antuco,1,12.246798,31.743701,0.000000
afluente_Antuco,control_Antuco,2,8.857972,22.959863,0.000000
afluente_Antuco,control_Antuco,3,6.834758,17.715692,0.000000
afluente_Antuco,control_Antuco,4,10.990060,28.486236,0.000000
afluente_Antuco,control_Antuco,5,10.162713,26.341752,0.000000
afluente_Antuco,control_Antuco,6,10.512293,27.247864,0.000000
afluente_Antuco,control_Antuco,7,43.900044,113.788913,0.000000
afluente_Antuco,control_Antuco,8,25.267437,65.493197,0.000000
afluente_Antuco,control_Antuco,9,42.931518,111.278496,0.000000
afluente_Antuco,control_Antuco,10,54.183802,140.444416,0.000000
afluente_Antuco,control_Antuco,11,46.423240,120.329039,0.000000
afluente_Antuco,control_Antuco,12,25.348316,65.702834,0.000000
afluente_Canecol,control_Canecol,1,1.032439,2.676081,0.000000
afluente_Canecol,control_Canecol,2,0.500000,1.296000,0.000000
afluente_Canecol,control_Canecol,3,0.691749,1.793013,0.000000
afluente_Canecol,control_Canecol,4,1.819611,4.716432,0.000000
afluente_Canecol,control_Canecol,5,2.072581,5.372129,0.000000
afluente_Canecol,control_Canecol,6,3.755920,9.735344,0.000000
afluente_Canecol,control_Canecol,7,36.325468,94.155614,0.000000
afluente_Canecol,control_Canecol,8,10.253315,26.576592,0.000000
afluente_Canecol,control_Canecol,9,13.590708,35.227116,0.000000
afluente_Canecol,control_Canecol,10,13.387742,34.701027,0.000000
afluente_Canecol,control_Canecol,11,11.424197,29.611519,0.000000
afluente_Canecol,control_Canecol,12,6.353763,16.468955,0.000000
afluente_Tucapel,control_Tucapel,1,3.764437,9.757421,0.000000
afluente_Tucapel,control_Tucapel,2,3.212861,8.327735,0.000000
afluente_Tucapel,control_Tucapel,3,4.175774,10.823605,0.000000
afluente_Tucapel,control_Tucapel,4,24.091295,62.444636,0.000000
afluente_Tucapel,control_Tucapel,5,23.597014,61.163460,0.000000
afluente_Tucapel,control_Tucapel,6,24.042895,62.319184,0.000000
afluente_Tucapel,control_Tucapel,7,57.281787,148.474391,0.000000
afluente_Tucapel,control_Tucapel,8,39.395478,102.113080,0.000000
afluente_Tucapel,control_Tucapel,9,37.624214,97.521963,0.000000
afluente_Tucapel,control_Tucapel,10,32.151645,83.337064,0.000000
afluente_Tucapel,control_Tucapel,11,12.641837,32.767641,0.000000
afluente_Tucapel,control_Tucapel,12,2.348190,6.086509,0.000000
afluente_Laja_I,control_Laja_I,1,1.040000,2.695680,0.000000
afluente_Laja_I,control_Laja_I,2,1.020000,2.643840,0.000000
afluente_Laja_I,control_Laja_I,3,1.980000,5.132160,0.000000
afluente_Laja_I,control_Laja_I,4,1.000000,2.592000,0.000000
afluente_Laja_I,control_Laja_I,5,1.000000,2.592000,0.000000
afluente_Laja_I,control_Laja_I,6,1.000000,2.592000,0.000000
afluente_Laja_I,control_Laja_I,7,1.000000,2.592000,0.000000
afluente_Laja_I,control_Laja_I,8,2.100000,5.443200,0.000000
afluente_Laja_I,control_Laja_I,9,1.570000,4.069440,0.000000
afluente_Laja_I,control_Laja_I,10,4.030000,10.445760,0.000000
afluente_Laja_I,control_Laja_I,11,1.870000,4.847040,0.000000
afluente_Laja_I,control_Laja_I,12,2.660000,6.894720,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,5.060551,13.116948,24.290645
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,2.853550,7.396402,13.697041
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,0.000000,0.000000,0.000000
Embalse,ElToro,9,19.092072,49.486650,91.641944
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,0.000000,0.000000,0.000000
control_Abanico,Abanico,1,29.498246,76.459454,35.397895
control_Abanico,Abanico,2,29.348025,76.070080,35.217630
control_Abanico,Abanico,3,28.381712,73.565398,34.058054
control_Abanico,Abanico,4,28.716244,74.432505,34.459493
control_Abanico,Abanico,5,27.422613,71.079414,32.907136
control_Abanico,Abanico,6,27.727614,71.869974,33.273136
control_Abanico,Abanico,7,29.140735,75.532786,34.968882
control_Abanico,Abanico,8,27.872136,72.244576,33.446563
control_Abanico,Abanico,9,27.907928,72.337350,33.489514
control_Abanico,Abanico,10,29.238274,75.785606,35.085929
control_Abanico,Abanico,11,30.136792,78.114564,36.164150
control_Abanico,Abanico,12,31.036161,80.445730,37.243393
control_Antuco,Antuco,1,41.745045,108.203156,66.792071
control_Antuco,Antuco,2,43.266548,112.146891,69.226476
control_Antuco,Antuco,3,35.216470,91.281089,56.346351
control_Antuco,Antuco,4,42.559854,110.315143,68.095767
control_Antuco,Antuco,5,37.585326,97.421166,60.136522
control_Antuco,Antuco,6,38.239907,99.117839,61.183851
control_Antuco,Antuco,7,73.040779,189.321699,116.865246
control_Antuco,Antuco,8,53.139573,137.737772,85.023316
control_Antuco,Antuco,9,89.931518,233.102496,143.890429
control_Antuco,Antuco,10,83.422076,216.230022,133.475322
control_Antuco,Antuco,11,76.560032,198.443604,122.496052
control_Antuco,Antuco,12,56.384477,146.148564,90.215163
control_Rucue,Rucue,1,41.745045,108.203156,53.433657
control_Rucue,Rucue,2,43.266548,112.146891,55.381181
control_Rucue,Rucue,3,35.216470,91.281089,45.077081
control_Rucue,Rucue,4,42.559854,110.315143,54.476614
control_Rucue,Rucue,5,37.585326,97.421166,48.109218
control_Rucue,Rucue,6,38.239907,99.117839,48.947081
control_Rucue,Rucue,7,73.040779,189.321699,93.492197
control_Rucue,Rucue,8,53.139573,137.737772,68.018653
control_Rucue,Rucue,9,89.931518,233.102496,115.112344
control_Rucue,Rucue,10,83.422076,216.230022,106.780258
control_Rucue,Rucue,11,76.560032,198.443604,97.996841
control_Rucue,Rucue,12,56.384477,146.148564,72.172130
control_Quilleco,Quilleco,1,41.745045,108.203156,22.959775
control_Quilleco,Quilleco,2,43.266548,112.146891,23.796601
control_Quilleco,Quilleco,3,35.216470,91.281089,19.369058
control_Quilleco,Quilleco,4,42.559854,110.315143,23.407920
control_Quilleco,Quilleco,5,37.585326,97.421166,20.671929
control_Quilleco,Quilleco,6,38.239907,99.117839,21.031949
control_Quilleco,Quilleco,7,73.040779,189.321699,40.172428
control_Quilleco,Quilleco,8,53.139573,137.737772,29.226765
control_Quilleco,Quilleco,9,89.931518,233.102496,49.462335
control_Quilleco,Quilleco,10,83.422076,216.230022,45.882142
control_Quilleco,Quilleco,11,76.560032,198.443604,42.108018
control_Quilleco,Quilleco,12,56.384477,146.148564,31.011462
control_CanalLaja,CanalLaja,1,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,2,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,3,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,4,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,5,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,6,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,7,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,8,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,9,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,10,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,11,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,12,20.000000,51.840000,0.000000
control_ElDiuto,ElDiuto,1,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,2,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,3,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,4,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,5,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,6,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,7,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,8,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,9,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,10,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,11,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,12,20.000000,51.840000,3.250000
control_Laja_I,Laja_I,1,27.581920,71.492338,3.778723
control_Laja_I,Laja_I,2,27.999408,72.574466,3.835919
control_Laja_I,Laja_I,3,22.063992,57.189868,3.022767
control_Laja_I,Laja_I,4,49.470761,128.228211,6.777494
control_Laja_I,Laja_I,5,44.254921,114.708755,6.062924
control_Laja_I,Laja_I,6,47.038722,121.924367,6.444305
control_Laja_I,Laja_I,7,147.648034,382.703704,20.227781
control_Laja_I,Laja_I,8,84.888366,220.030644,11.629706
control_Laja_I,Laja_I,9,122.716441,318.081014,16.812152
control_Laja_I,Laja_I,10,112.991464,292.873873,15.479831
control_Laja_I,Laja_I,11,82.496066,213.829804,11.301961
control_Laja_I,Laja_I,12,47.746431,123.758748,6.541261
AltoPolc,Embalse,1,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,2,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,3,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,4,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,5,-0.000000,-0.000000,0.000000
