i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,25.622456,66.413405,0.000000
afluente_Embalse,Embalse,2,18.670251,48.393291,0.000000
afluente_Embalse,Embalse,3,18.097912,46.909789,0.000000
afluente_Embalse,Embalse,4,19.654720,50.945034,0.000000
afluente_Embalse,Embalse,5,20.109251,52.123179,0.000000
afluente_Embalse,Embalse,6,145.983037,378.388031,0.000000
afluente_Embalse,Embalse,7,95.743620,248.167462,0.000000
afluente_Embalse,Embalse,8,54.404802,141.017246,0.000000
afluente_Embalse,Embalse,9,68.843249,178.441701,0.000000
afluente_Embalse,Embalse,10,78.071438,202.361166,0.000000
afluente_Embalse,Embalse,11,72.283694,187.359335,0.000000
afluente_Embalse,Embalse,12,43.950311,113.919206,0.000000
afluente_Abanico,control_Abanico,1,2.680000,6.946560,0.000000
afluente_Abanico,control_Abanico,2,4.390000,11.378880,0.000000
afluente_Abanico,control_Abanico,3,3.280000,8.501760,0.000000
afluente_Abanico,control_Abanico,4,2.610000,6.765120,0.000000
afluente_Abanico,control_Abanico,5,2.930000,7.594560,0.000000
afluente_Abanico,control_Abanico,6,2.670000,6.920640,0.000000
afluente_Abanico,control_Abanico,7,3.500000,9.072000,0.000000
afluente_Abanico,control_Abanico,8,4.180000,10.834560,0.000000
afluente_Abanico,control_Abanico,9,3.620000,9.383040,0.000000
afluente_Abanico,control_Abanico,10,2.660000,6.894720,0.000000
afluente_Abanico,control_Abanico,11,2.400000,6.220800,0.000000
afluente_Abanico,control_Abanico,12,1.090000,2.825280,0.000000
afluente_Antuco,control_Antuco,1,28.491661,73.850386,0.000000
afluente_Antuco,control_Antuco,2,15.649380,40.563193,0.000000
afluente_Antuco,control_Antuco,3,8.815119,22.848789,0.000000
afluente_Antuco,control_Antuco,4,6.796797,17.617297,0.000000
afluente_Antuco,control_Antuco,5,7.497965,19.434724,0.000000
afluente_Antuco,control_Antuco,6,121.503324,314.936616,0.000000
afluente_Antuco,control_Antuco,7,70.939217,183.874450,0.000000
afluente_Antuco,control_Antuco,8,43.712065,113.301671,0.000000
afluente_Antuco,control_Antuco,9,50.628033,131.227862,0.000000
afluente_Antuco,control_Antuco,10,61.639828,159.770434,0.000000
