i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,26.903021,69.732629,0.000000
afluente_Embalse,Embalse,2,15.674218,40.627573,0.000000
afluente_Embalse,Embalse,3,20.062099,52.000962,0.000000
afluente_Embalse,Embalse,4,23.971587,62.134354,0.000000
afluente_Embalse,Embalse,5,26.221994,67.967408,0.000000
afluente_Embalse,Embalse,6,112.241776,290.930682,0.000000
afluente_Embalse,Embalse,7,58.833452,152.496307,0.000000
afluente_Embalse,Embalse,8,46.009426,119.256433,0.000000
afluente_Embalse,Embalse,9,47.072710,122.012465,0.000000
afluente_Embalse,Embalse,10,100.060471,259.356741,0.000000
afluente_Embalse,Embalse,11,109.501430,283.827706,0.000000
afluente_Embalse,Embalse,12,47.483072,123.076121,0.000000
afluente_Abanico,control_Abanico,1,2.925000,7.581600,0.000000
afluente_Abanico,control_Abanico,2,2.534000,6.568128,0.000000
afluente_Abanico,control_Abanico,3,2.462000,6.381504,0.000000
afluente_Abanico,control_Abanico,4,5.781000,14.984352,0.000000
afluente_Abanico,control_Abanico,5,4.629000,11.998368,0.000000
afluente_Abanico,control_Abanico,6,7.211000,18.690912,0.000000
afluente_Abanico,control_Abanico,7,5.366000,13.908672,0.000000
afluente_Abanico,control_Abanico,8,3.396000,8.802432,0.000000
afluente_Abanico,control_Abanico,9,2.557500,6.629040,0.000000
afluente_Abanico,control_Abanico,10,2.983500,7.733232,0.000000
afluente_Abanico,control_Abanico,11,3.918000,10.155456,0.000000
afluente_Abanico,control_Abanico,12,2.541000,6.586272,0.000000
afluente_Antuco,control_Antuco,1,12.284750,31.842072,0.000000
afluente_Antuco,control_Antuco,2,9.320760,24.159410,0.000000
afluente_Antuco,control_Antuco,3,7.938320,20.576125,0.000000
afluente_Antuco,control_Antuco,4,12.257400,31.771181,0.000000
afluente_Antuco,control_Antuco,5,16.594680,43.013411,0.000000
afluente_Antuco,control_Antuco,6,98.977262,256.549062,0.000000
afluente_Antuco,control_Antuco,7,56.513934,146.484116,0.000000
afluente_Antuco,control_Antuco,8,49.705230,128.835956,0.000000
afluente_Antuco,control_Antuco,9,44.956080,116.526159,0.000000
afluente_Antuco,control_Antuco,10,67.987800,176.224378,0.000000
afluente_Antuco,control_Antuco,11,63.699892,165.110120,0.000000
afluente_Antuco,control_Antuco,12,25.779300,66.819946,0.000000
afluente_Canecol,control_Canecol,1,3.609693,9.356323,0.000000
afluente_Canecol,control_Canecol,2,3.091865,8.014115,0.000000
afluente_Canecol,control_Canecol,3,3.053934,7.915797,0.000000
afluente_Canecol,control_Canecol,4,6.538928,16.948902,0.000000
afluente_Canecol,control_Canecol,5,8.976609,23.267370,0.000000
afluente_Canecol,control_Canecol,6,39.222920,101.665809,0.000000
afluente_Canecol,control_Canecol,7,26.298263,68.165097,0.000000
afluente_Canecol,control_Canecol,8,16.255446,42.134117,0.000000
afluente_Canecol,control_Canecol,9,14.499107,37.581686,0.000000
afluente_Canecol,control_Canecol,10,14.961504,38.780218,0.000000
afluente_Canecol,control_Canecol,11,11.618138,30.114213,0.000000
afluente_Canecol,control_Canecol,12,5.895681,15.281606,0.000000
afluente_Tucapel,control_Tucapel,1,23.225614,60.200793,0.000000
afluente_Tucapel,control_Tucapel,2,27.461963,71.181408,0.000000
afluente_Tucapel,control_Tucapel,3,24.435307,63.336316,0.000000
afluente_Tucapel,control_Tucapel,4,30.264177,78.444747,0.000000
afluente_Tucapel,control_Tucapel,5,30.800245,79.834236,0.000000
afluente_Tucapel,control_Tucapel,6,106.651666,276.441118,0.000000
afluente_Tucapel,control_Tucapel,7,55.129336,142.895239,0.000000
afluente_Tucapel,control_Tucapel,8,37.841736,98.085780,0.000000
afluente_Tucapel,control_Tucapel,9,34.554787,89.566008,0.000000
afluente_Tucapel,control_Tucapel,10,26.752911,69.343546,0.000000
afluente_Tucapel,control_Tucapel,11,24.134448,62.556489,0.000000
afluente_Tucapel,control_Tucapel,12,23.709854,61.455942,0.000000
afluente_Laja_I,control_Laja_I,1,23.870000,61.871040,0.000000
afluente_Laja_I,control_Laja_I,2,17.070000,44.245440,0.000000
afluente_Laja_I,control_Laja_I,3,14.810000,38.387520,0.000000
afluente_Laja_I,control_Laja_I,4,2.620000,6.791040,0.000000
afluente_Laja_I,control_Laja_I,5,7.900000,20.476800,0.000000
afluente_Laja_I,control_Laja_I,6,50.300000,130.377600,0.000000
afluente_Laja_I,control_Laja_I,7,58.710000,152.176320,0.000000
afluente_Laja_I,control_Laja_I,8,10.680000,27.682560,0.000000
afluente_Laja_I,control_Laja_I,9,4.530000,11.741760,0.000000
afluente_Laja_I,control_Laja_I,10,1.610000,4.173120,0.000000
afluente_Laja_I,control_Laja_I,11,2.370000,6.143040,0.000000
afluente_Laja_I,control_Laja_I,12,20.900000,54.172800,0.000000
Embalse,ElToro,1,0.000000,0.000000,0.000000
Embalse,ElToro,2,0.000000,0.000000,0.000000
Embalse,ElToro,3,0.000000,0.000000,0.000000
Embalse,ElToro,4,0.000000,0.000000,0.000000
Embalse,ElToro,5,0.000000,0.000000,0.000000
Embalse,ElToro,6,0.000000,0.000000,0.000000
Embalse,ElToro,7,0.000000,0.000000,0.000000
Embalse,ElToro,8,0.000000,0.000000,0.000000
Embalse,ElToro,9,27.006173,70.000000,129.629630
Embalse,ElToro,10,0.000000,0.000000,0.000000
Embalse,ElToro,11,0.000000,0.000000,0.000000
Embalse,ElToro,12,0.000000,0.000000,0.000000
control_Abanico,Abanico,1,26.636604,69.042079,31.963925
control_Abanico,Abanico,2,26.245604,68.028607,31.494725
control_Abanico,Abanico,3,26.173604,67.841983,31.408325
control_Abanico,Abanico,4,29.492604,76.444831,35.391125
control_Abanico,Abanico,5,28.340604,73.458847,34.008725
control_Abanico,Abanico,6,30.922604,80.151391,37.107125
control_Abanico,Abanico,7,29.077604,75.369151,34.893125
control_Abanico,Abanico,8,27.107604,70.262911,32.529125
control_Abanico,Abanico,9,27.603436,71.548107,33.124124
control_Abanico,Abanico,10,28.029436,72.652299,33.635324
control_Abanico,Abanico,11,34.027050,88.198112,40.832459
control_Abanico,Abanico,12,32.650050,84.628928,39.180059
control_Antuco,Antuco,1,38.921354,100.884151,62.274167
control_Antuco,Antuco,2,35.566364,92.188017,56.906183
control_Antuco,Antuco,3,34.111924,88.418108,54.579079
control_Antuco,Antuco,4,41.750004,108.216012,66.800007
control_Antuco,Antuco,5,44.935284,116.472257,71.896455
control_Antuco,Antuco,6,129.899866,336.700453,207.839786
control_Antuco,Antuco,7,85.591538,221.853267,136.946461
control_Antuco,Antuco,8,76.812834,199.098867,122.900535
control_Antuco,Antuco,9,99.565689,258.074266,159.305103
control_Antuco,Antuco,10,96.017236,248.876676,153.627578
control_Antuco,Antuco,11,97.726941,253.308232,156.363106
control_Antuco,Antuco,12,58.429350,151.448874,93.486959
control_Rucue,Rucue,1,38.921354,100.884151,49.819334
control_Rucue,Rucue,2,35.566364,92.188017,45.524946
control_Rucue,Rucue,3,34.111924,88.418108,43.663263
control_Rucue,Rucue,4,41.750004,108.216012,53.440006
control_Rucue,Rucue,5,44.935284,116.472257,57.517164
control_Rucue,Rucue,6,129.899866,336.700453,166.271829
control_Rucue,Rucue,7,85.591538,221.853267,109.557169
control_Rucue,Rucue,8,76.812834,199.098867,98.320428
control_Rucue,Rucue,9,99.565689,258.074266,127.444082
control_Rucue,Rucue,10,96.017236,248.876676,122.902062
control_Rucue,Rucue,11,97.726941,253.308232,125.090485
control_Rucue,Rucue,12,58.429350,151.448874,74.789567
control_Quilleco,Quilleco,1,38.921354,100.884151,21.406745
control_Quilleco,Quilleco,2,35.566364,92.188017,19.561500
control_Quilleco,Quilleco,3,34.111924,88.418108,18.761558
control_Quilleco,Quilleco,4,41.750004,108.216012,22.962502
control_Quilleco,Quilleco,5,44.935284,116.472257,24.714406
control_Quilleco,Quilleco,6,127.300000,329.961600,70.015000
control_Quilleco,Quilleco,7,85.591538,221.853267,47.075346
control_Quilleco,Quilleco,8,76.812834,199.098867,42.247059
control_Quilleco,Quilleco,9,99.565689,258.074266,54.761129
control_Quilleco,Quilleco,10,96.017236,248.876676,52.809480
control_Quilleco,Quilleco,11,97.726941,253.308232,53.749818
control_Quilleco,Quilleco,12,58.429350,151.448874,32.136142
control_CanalLaja,CanalLaja,1,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,2,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,3,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,4,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,5,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,6,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,7,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,8,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,9,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,10,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,11,20.000000,51.840000,0.000000
control_CanalLaja,CanalLaja,12,20.000000,51.840000,0.000000
control_ElDiuto,ElDiuto,1,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,2,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,3,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,4,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,5,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,6,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,7,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,8,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,9,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,10,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,11,20.000000,51.840000,3.250000
control_ElDiuto,ElDiuto,12,20.000000,51.840000,3.250000
control_Laja_I,Laja_I,1,69.626662,180.472307,9.538853
control_Laja_I,Laja_I,2,63.190193,163.788979,8.657056
control_Laja_I,Laja_I,3,56.411166,146.217741,7.728330
control_Laja_I,Laja_I,4,61.173110,158.560700,8.380716
control_Laja_I,Laja_I,5,72.612139,188.210664,9.947863
control_Laja_I,Laja_I,6,250.400000,649.036800,34.304800
control_Laja_I,Laja_I,7,205.729137,533.249923,28.184892
control_Laja_I,Laja_I,8,121.590017,315.161324,16.657832
control_Laja_I,Laja_I,9,133.149583,345.123720,18.241493
control_Laja_I,Laja_I,10,119.341651,309.333560,16.349806
control_Laja_I,Laja_I,11,115.849527,300.281975,15.871385
control_Laja_I,Laja_I,12,88.934885,230.519222,12.184079
AltoPolc,Embalse,1,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,2,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,3,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,4,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,5,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,6,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,7,-0.000000,-0.000000,0.000000
AltoPolc,Embalse,8,-0.000000,-0.000000,0.000000
