i,j,mes,caudal_m3s,vol_Hm3,energia_MWh
afluente_Embalse,Embalse,1,38.090000,98.729280,0.000000
afluente_Embalse,Embalse,2,28.580000,74.079360,0.000000
afluente_Embalse,Embalse,3,20.140000,52.202880,0.000000
afluente_Embalse,Embalse,4,14.750000,38.232000,0.000000
afluente_Embalse,Embalse,5,21.990000,56.998080,0.000000
afluente_Embalse,Embalse,6,27.200000,70.502400,0.000000
afluente_Embalse,Embalse,7,27.580000,71.487360,0.000000
afluente_Embalse,Embalse,8,28.780000,74.597760,0.000000
afluente_Embalse,Embalse,9,46.330000,120.087360,0.000000
afluente_Embalse,Embalse,10,88.530000,229.469760,0.000000
afluente_Embalse,Embalse,11,96.420000,249.920640,0.000000
afluente_Embalse,Embalse,12,75.140000,194.762880,0.000000
afluente_Abanico,control_Abanico,1,3.500000,9.072000,0.000000
afluente_Abanico,control_Abanico,2,3.100000,8.035200,0.000000
afluente_Abanico,control_Abanico,3,2.700000,6.998400,0.000000
afluente_Abanico,control_Abanico,4,2.300000,5.961600,0.000000
afluente_Abanico,control_Abanico,5,2.200000,5.702400,0.000000
afluente_Abanico,control_Abanico,6,2.300000,5.961600,0.000000
afluente_Abanico,control_Abanico,7,2.400000,6.220800,0.000000
afluente_Abanico,control_Abanico,8,2.600000,6.739200,0.000000
afluente_Abanico,control_Abanico,9,3.000000,7.776000,0.000000
afluente_Abanico,control_Abanico,10,3.800000,9.849600,0.000000
afluente_Abanico,control_Abanico,11,4.000000,10.368000,0.000000
afluente_Abanico,control_Abanico,12,3.800000,9.849600,0.000000
afluente_Antuco,control_Antuco,1,24.910000,64.566720,0.000000
afluente_Antuco,control_Antuco,2,19.220000,49.818240,0.000000
afluente_Antuco,control_Antuco,3,11.660000,30.222720,0.000000
afluente_Antuco,control_Antuco,4,8.550000,22.161600,0.000000
afluente_Antuco,control_Antuco,5,9.810000,25.427520,0.000000
afluente_Antuco,control_Antuco,6,16.700000,43.286400,0.000000
afluente_Antuco,control_Antuco,7,26.320000,68.221440,0.000000
afluente_Antuco,control_Antuco,8,31.320000,81.181440,0.000000
afluente_Antuco,control_Antuco,9,60.184507,155.998242,0.000000
afluente_Antuco,control_Antuco,10,65.370000,169.439040,0.000000
afluente_Antuco,control_Antuco,11,53.380000,138.360960,0.000000
afluente_Antuco,control_Antuco,12,51.760000,134.161920,0.000000
afluente_Canecol,control_Canecol,1,7.209503,18.687031,0.000000
afluente_Canecol,control_Canecol,2,5.683031,14.730416,0.000000
afluente_Canecol,control_Canecol,3,4.324215,11.208366,0.000000
afluente_Canecol,control_Canecol,4,4.335753,11.238271,0.000000
afluente_Canecol,control_Canecol,5,6.160867,15.968967,0.000000
